MLD,pMLD,activity
4.5375,0.226875,0.032858708
6.675,0.33375,0.143023935
6.7,0.335,0.098872951
5.7,0.285,0.02816153
6.5375,0.326875,0.032935832
7.475,0.37375,0
7.625,0.38125,0.031321185
7.5875,0.379375,0
7.6,0.38,0
7.6,0.38,0.03187251
7.7125,0.385625,0
7.6625,0.383125,0
7.9,0.395,0
7.325,0.36625,0
7.4875,0.374375,0
6.7625,0.338125,0.072004608
6.9,0.345,0.06626506
5.8,0.29,0
4.0875,0.204375,0.116086235
4.05,0.2025,0.228881279
3.625,0.18125,0.162205567
4.025,0.20125,0.203342618
2.9875,0.149375,0.119208745
4.125,0.20625,0.132641921
2.875,0.14375,0.204057971
3.3125,0.165625,0.209061135
3.0375,0.151875,0.178906681
4.7625,0.238125,0.139790864
5.9875,0.299375,0.080042689
3.7125,0.185625,0.174107143
3.55,0.1775,0.175510204
2.825,0.14125,0.191441441
2.7125,0.135625,0.10311493
2.6125,0.130625,0.295211268
3.7125,0.185625,0.128497409
4.65,0.2325,0.031071983
3.15,0.1575,0.156679494
4.8,0.24,0.187569367
5.775,0.28875,0.120798319
5.8375,0.291875,0.078463203
5.1625,0.258125,0.040975104
6.65,0.3325,0
5.8875,0.294375,0.056154282
4.25,0.2125,0.13080895
4.7375,0.236875,0.160744501
3.7625,0.188125,0.244346387
4.0875,0.204375,0.258421053
3.9875,0.199375,0.127487897
3.6,0.18,0.265260821
3.4375,0.171875,0.234298198
3.2875,0.164375,0.250797024
2.0875,0.104375,0.215578716
2.425,0.12125,0.090042373
2.7125,0.135625,0.09536935
4.0625,0.203125,0.078062678
2.9,0.145,0.228280407
3.3,0.165,0.183673469
4.6125,0.230625,0.12724118
4.6375,0.231875,0
5.45,0.2725,0
5.975,0.29875,0
5.25,0.2625,0
5.1875,0.259375,0.095327103
5.175,0.25875,0.036928488
5.225,0.26125,0.034944671
5.075,0.25375,0.085630499
5.175,0.25875,0
5.075,0.25375,0
4.5875,0.229375,0.065102639
2.9625,0.148125,0.186142102
3.2375,0.161875,0.037619315
3.1375,0.156875,0.171220401
1.75,0.0875,0.279113924
3.275,0.16375,0.261520048
3.775,0.18875,0.148578062
4.2,0.21,0.152428811
3,0.15,0.221052632
4.2625,0.213125,0.27140255
3.3875,0.169375,0.272885284
4.7125,0.235625,0.276239908
3.1625,0.158125,0.252556237
4.8,0.24,0.241901776
5.1625,0.258125,0.188616071
4.425,0.22125,0.229213483
4.225,0.21125,0.289595376
3.3125,0.165625,0.286808976
3.7125,0.185625,0.234383637
5.3625,0.268125,0.126798082
6.15,0.3075,0.114683816
6.35,0.3175,0.083563918
7.0875,0.354375,0.089068826
7.2125,0.360625,0.171362852
6.125,0.30625,0.174906964
6.4625,0.323125,0.101704233
5.925,0.29625,0.107651715
6.425,0.32125,0.168815944
6.8875,0.344375,0
6.475,0.32375,0.088009451
7.325,0.36625,0
7.6625,0.383125,0
8.4875,0.424375,0.091015854
8.2375,0.411875,0
8.275,0.41375,0.033545402
6.825,0.34125,0.043220841
6.1125,0.305625,0.078266105
5.775,0.28875,0.089642641
4.8,0.24,0.132723112
3.9875,0.199375,0.1
6.2,0.31,0.038106236
6.5625,0.328125,0.187571266
6.9875,0.349375,0.256550218
5.7,0.285,0.24743382
5.9125,0.295625,0.227415966
6.175,0.30875,0.196266398
6.875,0.34375,0.264161526
7.775,0.38875,0.185941043
4.75,0.2375,0.174735671
5.4375,0.271875,0.268170426
6.3125,0.315625,0.248051948
5.8875,0.294375,0.259801053
5.9,0.295,0.226092464
6.025,0.30125,0.23322884
6.075,0.30375,0.157894737
5.975,0.29875,0.118100128
5.95,0.2975,0.036917098
5.1375,0.256875,0.033752482
6.8125,0.340625,0.071805007
7.6625,0.383125,0.05659204
7.5125,0.375625,0.086135693
7.775,0.38875,0.072088725
7.1625,0.358125,0
7.175,0.35875,0
6.1375,0.306875,0
4.5,0.225,0.157663317
4.55,0.2275,0.100535396
2.525,0.12625,0.13583815
2.125,0.10625,0.210295728
3.525,0.17625,0.178674352
3.725,0.18625,0.152019002
5.2625,0.263125,0.208404316
3.6875,0.184375,0.242995998
3.7375,0.186875,0.241944601
4.2125,0.210625,0.11980572
5.3875,0.269375,0.032004492
6.725,0.33625,0.031764039
7.4625,0.373125,0.035942029
7.75,0.3875,0
8.55,0.4275,0
8.675,0.43375,0
8.7875,0.439375,0
8.8,0.44,0.029226361
8.825,0.44125,0
8.7875,0.439375,0
8.775,0.43875,0.033448674
8.8,0.44,0
8.7375,0.436875,0
8.8,0.44,0.028878822
8.825,0.44125,0
8.825,0.44125,0.033371692
8.375,0.41875,0
8.5625,0.428125,0.068633353
7.2375,0.361875,0.037798777
7.925,0.39625,0.078143361
8,0.4,0
6.05,0.3025,0.097762073
5.025,0.25125,0.13253012
4.0125,0.200625,0.118653422
2.9875,0.149375,0.351367074
2.3125,0.115625,0.396215915
1.725,0.08625,0.470181044
2.3125,0.115625,0.380952381
2.15,0.1075,0.48173131
2.275,0.11375,0.390243902
4.6625,0.233125,0.197465681
5.375,0.26875,0.174258475
5.3,0.265,0.154202899
6.2375,0.311875,0.076832845
4.9,0.245,0.08079096
5.5125,0.275625,0.130619684
5.925,0.29625,0.086931818
6.8125,0.340625,0
6.8875,0.344375,0
6.7875,0.339375,0.073420603
7.25,0.3625,0.08056338
7.1125,0.355625,0
6.7125,0.335625,0
6.7625,0.338125,0.044767767
6.8,0.34,0.033296943
6.7625,0.338125,0.122626153
6.7125,0.335625,0.086516854
6.725,0.33625,0.064109589
5.7375,0.286875,0.081709957
7.0625,0.353125,0.077759652
7.325,0.36625,0.134870317
7.05,0.3525,0.032223416
7.075,0.35375,0.033613445
7,0.35,0
5.7875,0.289375,0.062146893
5.8125,0.290625,0.065619742
5.8875,0.294375,0.080802603
4.4375,0.221875,0.13969795
3.5625,0.178125,0.203828829
3.775,0.18875,0.288712422
3.2125,0.160625,0.220125786
3.1,0.155,0.296750133
2.4625,0.123125,0.300835655
3.6,0.18,0.221122112
3.075,0.15375,0.340188994
3.05,0.1525,0.420963173
3.15,0.1575,0.291861068
3.2375,0.161875,0.34687157
3.45,0.1725,0.256741573
3.7625,0.188125,0.271012007
3.3875,0.169375,0.16093929
3.2125,0.160625,0.205294118
3.2625,0.163125,0.167597765
4.1375,0.206875,0.130384836
5.2375,0.261875,0.043428571
5.2125,0.260625,0.100698487
5.225,0.26125,0.10962877
5.15,0.2575,0
5.1375,0.256875,0.064220183
4.975,0.24875,0.034112445
4.7125,0.235625,0.080877743
4.7625,0.238125,0.033598045
5.425,0.27125,0
5.4875,0.274375,0.033252721
5.3875,0.269375,0.059537572
5.2875,0.264375,0.104651163
5.2625,0.263125,0.11754386
5.25,0.2625,0.105753425
5.375,0.26875,0.191430161
5.325,0.26625,0.180499129
5.3375,0.266875,0.184641446
5.2875,0.264375,0.092316197
5.3375,0.266875,0.076099211
5.3375,0.266875,0.071428571
5.9375,0.296875,0
5.2875,0.264375,0.036116045
4.6625,0.233125,0.0430839
4.1875,0.209375,0.124859393
4.5875,0.229375,0.21599533
5.45,0.2725,0.238968481
3.8875,0.194375,0.286674132
4.7625,0.238125,0.198863636
4.825,0.24125,0.295740852
4.675,0.23375,0.129541864
4.6875,0.234375,0.099883178
4.7625,0.238125,0.111964171
4.95,0.2475,0.204503956
4.8875,0.244375,0.12111293
4.2875,0.214375,0.099943214
4.3375,0.216875,0.078244275
4.3375,0.216875,0
4.3375,0.216875,0.152564103
5.6,0.28,0.042592593
5.9375,0.296875,0.034419176
5.1875,0.259375,0.064230996
5.9125,0.295625,0
5.0625,0.253125,0
3.4375,0.171875,0.170595533
3.4125,0.170625,0.163133098
2.4125,0.120625,0.274861025
3.4125,0.170625,0.096908442
3.2,0.16,0.0946854
3.1,0.155,0.147277228
3.3875,0.169375,0.136444182
2.65,0.1325,0.144117647
3.3,0.165,0.106265356
4.625,0.23125,0.243226972
6.325,0.31625,0.031790296
6.8125,0.340625,0.038834951
5.1125,0.255625,0.038155803
6.9875,0.349375,0.034295046
7.2,0.36,0.039428571
7.175,0.35875,0.062324537
7.225,0.36125,0
8.0125,0.400625,0
8.2375,0.411875,0
8.2375,0.411875,0
8.2875,0.414375,0
8.2125,0.410625,0.151095732
7.725,0.38625,0.151648352
7.775,0.38875,0.069983598
7.975,0.39875,0.032137118
7.9375,0.396875,0.137180185
7.15,0.3575,0.135802469
7.15,0.3575,0.047244094
7.925,0.39625,0.061015119
6.825,0.34125,0.093668237
6.9,0.345,0.140360459
7.1,0.355,0.103411514
7.175,0.35875,0.1216
7.1125,0.355625,0.10251046
7.05,0.3525,0.059331176
7.7375,0.386875,0.03153888
7.5,0.375,0.149213239
7.1,0.355,0.093443469
6.2875,0.314375,0.201423098
7.025,0.35125,0.219471947
5.7625,0.288125,0.252922423
5.3125,0.265625,0.149866667
5.2875,0.264375,0.170862346
5.6875,0.284375,0.203734212
5.0125,0.250625,0.15664557
5.1,0.255,0.223705286
4.4375,0.221875,0.250139899
3.55,0.1775,0.177375069
3.7125,0.185625,0.334519573
4.325,0.21625,0.180971064
5.55,0.2775,0.257405516
4,0.2,0.154495777
4.125,0.20625,0.259650978
4.1625,0.208125,0.205711264
3.9125,0.195625,0.200520833
3.9625,0.198125,0.35472973
3.1125,0.155625,0.29877369
2.55,0.1275,0.26987812
3.0375,0.151875,0.154376658
4.3125,0.215625,0.144611949
4.5625,0.228125,0.251108647
4.8375,0.241875,0.2219163
4.95,0.2475,0.225676454
5.55,0.2775,0.226142279
6.2125,0.310625,0.069767442
6.6625,0.333125,0
6.9,0.345,0
6.5375,0.326875,0.072408118
6.7,0.335,0.085302594
6.65,0.3325,0.183908046
6.6375,0.331875,0.191513121
5.625,0.28125,0.049189815
5.3125,0.265625,0.056603774
5.325,0.26625,0
6.2125,0.310625,0.033465683
5.4625,0.273125,0.030005456
5.9125,0.295625,0
5.8375,0.291875,0.061616733
6.6,0.33,0
5.8,0.29,0.097291321
5.775,0.28875,0.091607241
5.8625,0.293125,0.040816327
6.95,0.3475,0.060660661
6.95,0.3475,0
7.0375,0.351875,0.034213685
7,0.35,0
6.75,0.3375,0
6.1125,0.305625,0.0513992
5.1375,0.256875,0.126136364
2.9375,0.146875,0.067816092
2.775,0.13875,0.186599875
2.6625,0.133125,0.30615942
1.6625,0.083125,0.485397196
2.9,0.145,0.506629834
4.3625,0.218125,0.333707235
3.5375,0.176875,0.349357183
3.9125,0.195625,0.364052662
4.75,0.2375,0.435579196
3.9625,0.198125,0.355871886
3.475,0.17375,0.281855549
2.3375,0.116875,0.333333333
3.575,0.17875,0.326485286
4.3625,0.218125,0.259325044
3.2375,0.161875,0.260559191
3.3375,0.166875,0.255005889
5,0.25,0.132568515
5.7375,0.286875,0.132833787
4.9875,0.249375,0.212301587
3.7375,0.186875,0.194690265
4.8,0.24,0.130744337
4.9875,0.249375,0.120689655
5.875,0.29375,0.179408138
5.55,0.2775,0.126857143
7.1,0.355,0.062893082
7.3,0.365,0.132369942
6.025,0.30125,0.257110353
6.05,0.3025,0.155858311
4.825,0.24125,0.232328767
4.7,0.235,0.154215582
5.6625,0.283125,0.110520723
5.0625,0.253125,0.114864865
5.1125,0.255625,0.156724512
5.2,0.26,0.117121849
6.6375,0.331875,0.044069641
5.1125,0.255625,0.097421203
4.525,0.22625,0.277376655
3.225,0.16125,0.332097458
3.475,0.17375,0.241843604
4.3,0.215,0.219053052
6.1,0.305,0.154945055
5.0875,0.254375,0.228523302
5.05,0.2525,0.31292517
5.875,0.29375,0.19534632
4.15,0.2075,0.103448276
5.175,0.25875,0.116596639
6.1,0.305,0.097354497
8.1625,0.408125,0.171332587
7.675,0.38375,0.087408949
7.1375,0.356875,0.220338983
7.75,0.3875,0.078092243
7.6625,0.383125,0
5.625,0.28125,0.147904192
5.7875,0.289375,0.109142857
5.8625,0.293125,0.086148649
5.4,0.27,0.047701149
5.8875,0.294375,0.140149339
4.25,0.2125,0.041447752
4.675,0.23375,0.099082569
4.4375,0.221875,0.207622298
4.7625,0.238125,0.085417938
5.9375,0.296875,0.127316198
6.0875,0.304375,0.119841718
6.0875,0.304375,0.137989779
4.4,0.22,0.20650954
4.3875,0.219375,0.302631579
4.3,0.215,0.201010668
3.6875,0.184375,0.395101171
4.3,0.215,0.228878648
5.75,0.2875,0.342825237
5.9125,0.295625,0.134751773
6.3375,0.316875,0.146434404
5.9875,0.299375,0.086659065
4.7125,0.235625,0.232545045
4.025,0.20125,0.36
3.975,0.19875,0.344528711
4.625,0.23125,0.291011236
6.475,0.32375,0.176975945
6.675,0.33375,0.148648649
6.7375,0.336875,0.295766905
6.6125,0.330625,0.239868565
8.25,0.4125,0.174172545
7.6625,0.383125,0.170246202
8.5125,0.425625,0.03490991
8.1375,0.406875,0.157142857
8.4125,0.420625,0.142939481
7.95,0.3975,0.058685446
8.6625,0.433125,0.029362881
7.6875,0.384375,0.036429872
7.2625,0.363125,0.193257074
6.9875,0.349375,0.066210046
4.1625,0.208125,0.123013537
4.85,0.2425,0.300171527
5.525,0.27625,0.09375
5.775,0.28875,0.319039451
6.0875,0.304375,0.139534884
5.05,0.2525,0.181924198
6.375,0.31875,0.155516432
7.85,0.3925,0.058209775
9.075,0.45375,0.037037037
6.9125,0.345625,0.119334481
4.7,0.235,0.096238938
6.4125,0.320625,0.130635838
6.9875,0.349375,0.082731816
7.25,0.3625,0.088382435
7.2375,0.361875,0.106525376
6.875,0.34375,0.060358891
7.1875,0.359375,0.027932961
7.175,0.35875,0.049142857
6.725,0.33625,0.042012161
6.9,0.345,0.15212528
7.1375,0.356875,0.041712404
6.6375,0.331875,0.100770925
6.975,0.34875,0.11287578
7.275,0.36375,0.057381616
7.4375,0.371875,0
7.4625,0.373125,0
7.4625,0.373125,0.033633634
7.45,0.3725,0.069631363
7.4875,0.374375,0.089881289
7.475,0.37375,0.031055901
7.3125,0.365625,0.027593819
5.075,0.25375,0.083094556
4.3625,0.218125,0.295790671
3.4125,0.170625,0.222875468
3.1,0.155,0.330958904
3,0.15,0.431182796
3.1375,0.156875,0.385554965
4,0.2,0.115784008
4.3125,0.215625,0.156198798
4.2875,0.214375,0.218037135
3.45,0.1725,0.278191489
3.2625,0.163125,0.282747604
4.4875,0.224375,0.203661327
5.1375,0.256875,0.238466147
5.2,0.26,0.229767968
5.0875,0.254375,0.237224314
6.6,0.33,0
6.75,0.3375,0.038551402
6.75,0.3375,0.037550549
6.625,0.33125,0.107728337
6.6375,0.331875,0.091533181
6.6125,0.330625,0.036791315
6.7125,0.335625,0.029515939
6.55,0.3275,0
6.925,0.34625,0
6.6,0.33,0
6.5875,0.329375,0.091901206
6.6375,0.331875,0.064965197
6.65,0.3325,0
6.6375,0.331875,0.050827423
6.6125,0.330625,0.142941176
6.5125,0.325625,0.052889858
4.2125,0.210625,0.119524406
4.475,0.22375,0.204107831
2.925,0.14625,0.18746304
3.775,0.18875,0.352375225
4.525,0.22625,0.219805381
3.575,0.17875,0.251782776
3.3375,0.166875,0.242492918
2.925,0.14625,0.31075028
3.6375,0.181875,0.30418251
2.25,0.1125,0.242424242
4.5375,0.226875,0.237492812
5.5125,0.275625,0.268918074
6.7375,0.336875,0.121374866
6.8625,0.343125,0.054711246
6.925,0.34625,0.098961515
7.525,0.37625,0.063916328
6.0375,0.301875,0.103211009
7.1125,0.355625,0.197833523
6.75,0.3375,0.169500823
5.3,0.265,0.129598189
7.475,0.37375,0.057692308
7.9125,0.395625,0.112346401
7.075,0.35375,0.114956012
6.7375,0.336875,0.108426966
5.4375,0.271875,0.114512472
5.1625,0.258125,0.171364149
5.9,0.295,0.160583942
7.675,0.38375,0.068231441
5.525,0.27625,0.043431635
5.45,0.2725,0.199042044
6.7625,0.338125,0.08886619
6.65,0.3325,0.144854586
5,0.25,0.198913043
3.9,0.195,0.140616549
3.6375,0.181875,0.360854503
4.325,0.21625,0.127705628
5.35,0.2675,0.039665971
4.2875,0.214375,0.155152888
5.3125,0.265625,0.156111111
6.0625,0.303125,0.100112486
6.45,0.3225,0.134269663
6.375,0.31875,0.040392383
6.3625,0.318125,0.09430605
6.4,0.32,0.112175874
6.3125,0.315625,0.043739748
6.2125,0.310625,0.061907418
6.3375,0.316875,0.038333333
6.2625,0.313125,0.093294461
6.3375,0.316875,0.062952646
6.45,0.3225,0
6.4875,0.324375,0.095525998
6.4875,0.324375,0.063087991
6.4625,0.323125,0
6.4875,0.324375,0.054678692
6.1625,0.308125,0.052247191
6.375,0.31875,0.060710195
6.475,0.32375,0.061281337
4.8625,0.243125,0.057096248
4.4375,0.221875,0.077702703
5.15,0.2575,0.100443951
5.0875,0.254375,0.078346028
5.0875,0.254375,0.129977876
6.0625,0.303125,0.065181058
5.15,0.2575,0.106911447
2,0.1,0.20739457
2.85,0.1425,0.26783692
2.5625,0.128125,0.278131635
3.9625,0.198125,0.312334569
2.625,0.13125,0.345717234
5.1375,0.256875,0.092729189
5.3375,0.266875,0.154223433
4.6375,0.231875,0.190800681
2.6,0.13,0.234501348
5.2625,0.263125,0.177580466
5.4625,0.273125,0.114537445
6.4875,0.324375,0.030837004
6.5,0.325,0.188603989
6.65,0.3325,0.091590787
5.0125,0.250625,0.106861642
6.15,0.3075,0.104864865
4.4125,0.220625,0.165217391
4.4875,0.224375,0.074421169
6.5,0.325,0.067501361
6.3625,0.318125,0.098859316
6.525,0.32625,0.092530658
6.3,0.315,0.059965734
6.25,0.3125,0
6.25,0.3125,0
5.4625,0.273125,0.080998782
5.7625,0.288125,0.054472477
5.2125,0.260625,0.042686397
7.425,0.37125,0
5.5125,0.275625,0.05730659
6.65,0.3325,0.072183099
4.7375,0.236875,0.087949743
3.0125,0.150625,0.174734357
4.225,0.21125,0.148741419
3.2125,0.160625,0.245882353
2.975,0.14875,0.235223881
4.125,0.20625,0.137011779
4.75,0.2375,0.070645554
6.7125,0.335625,0.063194851
6.6625,0.333125,0.067462687
7.0125,0.350625,0.114143921
6.7375,0.336875,0
5.975,0.29875,0
6.5625,0.328125,0
7.225,0.36125,0.035294118
7.2625,0.363125,0
7.2875,0.364375,0.034717917
7.275,0.36375,0
7.2625,0.363125,0.083835947
7.275,0.36375,0
7.2875,0.364375,0
7.3375,0.366875,0
7.375,0.36875,0
7.3125,0.365625,0.083427923
7.35,0.3675,0
6.5375,0.326875,0.107773852
4.5875,0.229375,0.149184149
4.5375,0.226875,0.081878387
3.1125,0.155625,0.247919144
3.0625,0.153125,0.309578107
3.3875,0.169375,0.325568182
5.325,0.26625,0.097452935
4.375,0.21875,0.233408324
2.85,0.1425,0.385041551
3.9375,0.196875,0.320202589
3.4875,0.174375,0.17190177
2.675,0.13375,0.341320865
4.4875,0.224375,0.215654078
5.775,0.28875,0.090297252
6.5625,0.328125,0.087145969
5.9375,0.296875,0.031926407
5.8375,0.291875,0.107394366
6.5625,0.328125,0.040245947
6.775,0.33875,0.039325843
6.725,0.33625,0
6.625,0.33125,0
6.65,0.3325,0
6.6,0.33,0
6.7375,0.336875,0.0327677
6.675,0.33375,0.044186047
6.55,0.3275,0.035347777
6.6,0.33,0
6.65,0.3325,0
7.2375,0.361875,0.029748284
6.375,0.31875,0.04087346
5.625,0.28125,0.032239819
6.5125,0.325625,0.046456224
4.75,0.2375,0.090322581
5.025,0.25125,0.029205607
4.3125,0.215625,0.118475073
5.5,0.275,0.092633929
5.775,0.28875,0.134911894
5.8625,0.293125,0.124858757
4.8625,0.243125,0.103603604
3.35,0.1675,0.21289178
4.325,0.21625,0.124861878
3.75,0.1875,0.275071633
5,0.25,0.303670745
4.9875,0.249375,0.151004889
5.65,0.2825,0.195945946
6.25,0.3125,0.122119816
6.5875,0.329375,0.265882353
5.825,0.29125,0.159103963
6.5125,0.325625,0.221637427
6.425,0.32125,0.200564972
8.425,0.42125,0.058892815
8.2,0.41,0.051311288
7.0875,0.354375,0.076074332
8.6,0.43,0.078456592
9.4375,0.471875,0
9.325,0.46625,0.05578635
7.975,0.39875,0.051804424
8.3625,0.418125,0.088270142
9.5125,0.475625,0
9.4875,0.474375,0
8.9375,0.446875,0
8.6625,0.433125,0
8.5,0.425,0.109394314
8.5375,0.426875,0.048250905
8.5875,0.429375,0.160478288
8.7,0.435,0.051822323
7.9,0.395,0.081142857
7.225,0.36125,0.139135255
7.775,0.38875,0.179788484
8.0125,0.400625,0.176628971
7.375,0.36875,0.130932897
6.3,0.315,0.183068783
7.875,0.39375,0.117164616
5.0125,0.250625,0.147638972
4.2,0.21,0.275656325
5.775,0.28875,0.161449753
6.1875,0.309375,0.298009683
4.7375,0.236875,0.278541226
3.7375,0.186875,0.224806202
4.3625,0.218125,0.276735935
2.625,0.13125,0.32248062
5.8125,0.290625,0.309221425
8.2,0.41,0.188039103
4.275,0.21375,0.183210784
5.1375,0.256875,0.238326258
7.1375,0.356875,0.071034905
5.325,0.26625,0.145795523
7.8125,0.390625,0.04006772
7.7,0.385,0.070093458
7.5625,0.378125,0
7.0125,0.350625,0.0456942
5.9125,0.295625,0.033313504
7.125,0.35625,0.064887811
6.4125,0.320625,0
6.6375,0.331875,0.066120538
6.5125,0.325625,0.050461538
5.0875,0.254375,0.171545667
4.375,0.21875,0.040105541
3.5375,0.176875,0.203723987
4.3125,0.215625,0.027672273
7.4875,0.374375,0.062917595
6.425,0.32125,0.055890411
7.125,0.35625,0.028851388
6.7625,0.338125,0.078026391
7.6625,0.383125,0.032644178
6.725,0.33625,0.072851451
6.725,0.33625,0.028169014
7.5125,0.375625,0
7.6125,0.380625,0.034753363
8.575,0.42875,0
9.2125,0.460625,0
9.0625,0.453125,0.030521643
9.0625,0.453125,0
8.5875,0.429375,0.032329989
8.4,0.42,0
8.025,0.40125,0
8.025,0.40125,0
8.425,0.42125,0.032657658
8.7,0.435,0
7.3,0.365,0
5.3625,0.268125,0.080351906
4.9375,0.246875,0.086077412
5.15,0.2575,0.11978022
3.675,0.18375,0.259138025
3.7125,0.185625,0.29805492
2.7375,0.136875,0.639326453
3.3375,0.166875,0.266498741
3.15,0.1575,0.41005291
3.475,0.17375,0.527748132
4.2875,0.214375,0.357487923
5.1,0.255,0.329891585
3.85,0.1925,0.194582642
5.0375,0.251875,0.236141907
6.075,0.30375,0.229866667
6.225,0.31125,0.14654718
6.9,0.345,0.111790879
5.2,0.26,0.082106455
6.3,0.315,0.131739855
5.9,0.295,0.139135255
6.5375,0.326875,0.058985667
6.375,0.31875,0.179749716
7.15,0.3575,0.076838639
7.1,0.355,0.037357878
5.8125,0.290625,0.136624569
6.5125,0.325625,0.086074561
6.3625,0.318125,0.042754026
7.8875,0.394375,0.126807564
7.9875,0.399375,0.165487207
7.575,0.37875,0.182733051
5.6,0.28,0.113589212
7.275,0.36375,0.130597015
6.2875,0.314375,0.095063025
6.5875,0.329375,0.1125
5.25,0.2625,0.097359736
6.2625,0.313125,0.247311828
5.325,0.26625,0.269296741
4.225,0.21125,0.254332029
3.85,0.1925,0.35030303
4.2375,0.211875,0.302812687
3.9375,0.196875,0.319719953
5.5625,0.278125,0.160443407
3.225,0.16125,0.351828499
3.2125,0.160625,0.172131148
5.2,0.26,0.090074584
7.0125,0.350625,0.167032967
5.2875,0.264375,0.21799117
6.7,0.335,0.349880383
7.0125,0.350625,0.097691895
7.525,0.37625,0.276114844
7.4125,0.370625,0.221443966
8.15,0.4075,0.222105263
8.75,0.4375,0.163570691
7.725,0.38625,0.166492147
8.4625,0.423125,0.035294118
8.225,0.41125,0.067307692
9.5375,0.476875,0.056636156
8.75,0.4375,0.121097955
8.3875,0.419375,0.197706171
