MLD,pMLD,activity
14.95,0.155729167,0.036595159
15.55,0.161979167,0.031303358
15.3625,0.160026042,0.028029959
15.6625,0.163151042,0.007113018
15.7,0.163541667,0
15.75,0.1640625,0
15.775,0.164322917,0.018855294
15.5625,0.162109375,0.051310778
15.775,0.164322917,0.02716915
15.6875,0.163411458,0.039198317
15.7625,0.164192708,0.031346578
15.6625,0.163151042,0.063619382
15.7125,0.163671875,0.088186171
11.6,0.120833333,0.117335686
9.0125,0.093880208,0.335051546
7.8125,0.081380208,0.332798803
7.2375,0.075390625,0.295393536
12.1375,0.126432292,0.250652149
15.7375,0.163932292,0.241099385
15.4625,0.161067708,0.279750923
14.2125,0.148046875,0.199332873
15.6,0.1625,0.10872998
15.5125,0.161588542,0.088501662
15.8,0.164583333,0.063126709
15.4875,0.161328125,0.035384795
15.65,0.163020833,0.061388005
15.4,0.160416667,0.04378121
15.5125,0.161588542,0.056464812
15.85,0.165104167,0.046328469
15.7,0.163541667,0.03389437
15.6125,0.162630208,0.021165857
15.225,0.15859375,0
15.375,0.16015625,0.01754386
15.4,0.160416667,0.012715819
15.375,0.16015625,0.026278742
15.5875,0.162369792,0.014985251
15.3375,0.159765625,0.018077239
15.3,0.159375,0.010047847
16.025,0.166927083,0.00650524
15.9,0.165625,0.00875947
16.4625,0.171484375,0.007186616
16.1625,0.168359375,0.031888508
15.9125,0.165755208,0.063522162
15.8375,0.164973958,0.09496078
13.3875,0.139453125,0.185595568
9.2625,0.096484375,0.307089507
8.6375,0.089973958,0.38802144
7.6,0.079166667,0.438612933
5.7875,0.060286458,0.467835591
5.4,0.05625,0.406411582
6.025,0.062760417,0.424073194
6.175,0.064322917,0.406221092
6.4375,0.067057292,0.399885975
7.95,0.0828125,0.327829624
7.2125,0.075130208,0.294974166
8.4,0.0875,0.218456416
12.3375,0.128515625,0.223604651
10.4375,0.108723958,0.174954587
11.1625,0.116276042,0.245860166
12.6125,0.131380208,0.165732306
12.4,0.129166667,0.209471992
12.2875,0.127994792,0.159823194
13.475,0.140364583,0.157705678
12.9625,0.135026042,0.13618126
12.4875,0.130078125,0.120449491
12.325,0.128385417,0.092311315
12.6125,0.131380208,0.139346247
11.575,0.120572917,0.116207224
11.85,0.1234375,0.118125299
12.5,0.130208333,0.088442692
12.9375,0.134765625,0.133789063
11.9625,0.124609375,0.118054711
12.3875,0.129036458,0.100119617
13.55,0.141145833,0.183791074
13.2625,0.138151042,0.188088148
13.9125,0.144921875,0.212288492
12.2625,0.127734375,0.191357302
11.1875,0.116536458,0.225347056
11.0625,0.115234375,0.252114858
8.3125,0.086588542,0.274530767
9.4125,0.098046875,0.306653924
11.5,0.119791667,0.254830349
11.2875,0.117578125,0.249615339
11.025,0.11484375,0.221527778
11.0125,0.114713542,0.22939495
11.2125,0.116796875,0.183820917
13.475,0.140364583,0.1598351
14,0.145833333,0.204136168
13.975,0.145572917,0.172939383
12.75,0.1328125,0.103965577
13.7,0.142708333,0.158194774
15.6625,0.163151042,0.122811197
15.875,0.165364583,0.111513735
16.3,0.169791667,0.06683526
16.1125,0.167838542,0.081959321
16.1375,0.168098958,0.065055535
14.6875,0.152994792,0.039189354
14.8875,0.155078125,0.065328467
13.8125,0.143880208,0.085790559
12.875,0.134114583,0.018253873
12.9625,0.135026042,0.0665924
12.775,0.133072917,0.074876847
12.425,0.129427083,0.116149759
13.2,0.1375,0.163541793
12.55,0.130729167,0.181446768
10.8125,0.112630208,0.234463618
9.85,0.102604167,0.249407021
9.8125,0.102213542,0.304763071
9.675,0.10078125,0.249423753
10.3,0.107291667,0.306077348
9.5625,0.099609375,0.296911558
8.75,0.091145833,0.377949982
9.1,0.094791667,0.283907909
9.0625,0.094401042,0.25498918
8.2875,0.086328125,0.240721227
7.1,0.073958333,0.225043079
10.05,0.1046875,0.305345289
11.15,0.116145833,0.267268623
11.3125,0.117838542,0.204603581
11.925,0.12421875,0.091633019
12.0625,0.125651042,0.099417209
12.075,0.12578125,0.11062101
11.3875,0.118619792,0.151247824
11.3375,0.118098958,0.1441163
11.7625,0.122526042,0.099253557
11.7375,0.122265625,0.123955432
12.2375,0.127473958,0.150425506
12.425,0.129427083,0.106752259
12.6375,0.131640625,0.078618576
12.7,0.132291667,0.076586174
12.525,0.13046875,0.098196153
12.4875,0.130078125,0.135629454
12.55,0.130729167,0.156264888
12.5125,0.130338542,0.161178302
11.15,0.116145833,0.197400389
9.575,0.099739583,0.197701966
10.425,0.10859375,0.200732947
11.2125,0.116796875,0.194211459
8.2625,0.086067708,0.253612299
8.15,0.084895833,0.285427729
7.2,0.075,0.301706402
7.9375,0.082682292,0.312006697
7.275,0.07578125,0.252873563
7.1,0.073958333,0.385505106
7.5875,0.079036458,0.353846154
7.7,0.080208333,0.310291493
8.4875,0.088411458,0.275204033
8.3375,0.086848958,0.255714286
7.85,0.081770833,0.171699438
7.9875,0.083203125,0.272173582
9.15,0.0953125,0.166807077
11.05,0.115104167,0.120910725
10.525,0.109635417,0.074100548
10.625,0.110677083,0.067377146
10.9625,0.114192708,0.050363138
10.975,0.114322917,0.061586389
10.825,0.112760417,0.068821565
11.4625,0.119401042,0.093023256
11.675,0.121614583,0.067268954
11.0375,0.114973958,0
11.025,0.11484375,0.052085936
11.0625,0.115234375,0.062530592
11.7125,0.122005208,0.060034517
11.8125,0.123046875,0.081673307
10.775,0.112239583,0.017155372
10.55,0.109895833,0.054511512
10.5375,0.109765625,0.04377312
10.7,0.111458333,0.041763625
10.6625,0.111067708,0.057531894
10.65,0.1109375,0.077383863
10.7375,0.111848958,0.146081048
10.4625,0.108984375,0.225125869
8.75,0.091145833,0.263761468
7.675,0.079947917,0.379720953
5.3875,0.056119792,0.29377565
5.7875,0.060286458,0.383016003
6.225,0.06484375,0.376633987
5.425,0.056510417,0.340548675
6.0625,0.063151042,0.263630988
8.3875,0.087369792,0.277146696
9.1625,0.095442708,0.211816768
9,0.09375,0.157926755
9.4125,0.098046875,0.12623942
9.6,0.1,0.119960789
9.5375,0.099348958,0.170834335
10.225,0.106510417,0.160303505
12.425,0.129427083,0.120547945
11.175,0.11640625,0.146864686
12.4875,0.130078125,0.120531515
13.375,0.139322917,0.138611507
13.3,0.138541667,0.120305164
13.175,0.137239583,0.208821752
13.625,0.141927083,0.234686693
13.775,0.143489583,0.206210747
12.65,0.131770833,0.249192487
13.6875,0.142578125,0.175829328
13.3625,0.139192708,0.24196055
12.425,0.129427083,0.246488018
13.4375,0.139973958,0.149278062
13.8625,0.144401042,0.196522348
13.7125,0.142838542,0.23628193
11.8875,0.123828125,0.223057939
12.3,0.128125,0.251649387
11.6625,0.121484375,0.266487371
12.3625,0.128776042,0.185105877
11.825,0.123177083,0.234099977
11.7375,0.122265625,0.253680767
11.8,0.122916667,0.232653061
11.775,0.12265625,0.346895579
11.7375,0.122265625,0.281711255
10.3125,0.107421875,0.351003542
9.8875,0.102994792,0.26398315
8.125,0.084635417,0.351996105
8.1375,0.084765625,0.310790184
9.1875,0.095703125,0.248898941
8.775,0.09140625,0.235230156
10.3875,0.108203125,0.286101528
9.525,0.09921875,0.180021431
8.925,0.09296875,0.252259853
9.0375,0.094140625,0.216829268
9.1875,0.095703125,0.228450874
11.1875,0.116536458,0.238556551
10.125,0.10546875,0.267128827
10.375,0.108072917,0.246815473
9.7875,0.101953125,0.214552239
11.95,0.124479167,0.14062135
12.1625,0.126692708,0.144419617
13.0625,0.136067708,0.143702844
13.1875,0.137369792,0.094894689
12.225,0.12734375,0.113358912
12.0875,0.125911458,0.188670244
11.8875,0.123828125,0.128730049
12.275,0.127864583,0.074482602
11.475,0.11953125,0.096763085
12.25,0.127604167,0.134278081
12.5,0.130208333,0.143645112
12.425,0.129427083,0.187283789
10.4,0.108333333,0.134478327
9.625,0.100260417,0.183917575
10.575,0.11015625,0.10518346
10.1875,0.106119792,0.178147268
10.1875,0.106119792,0.184674421
10.35,0.1078125,0.198171846
9.725,0.101302083,0.165146423
10.85,0.113020833,0.120290892
11.125,0.115885417,0.105471088
12.925,0.134635417,0.096024537
12.975,0.13515625,0.083589501
13.425,0.13984375,0.079488999
13.7375,0.143098958,0.114583333
13.4875,0.140494792,0.157951161
12.75,0.1328125,0.134035088
12.825,0.13359375,0.199434229
13.175,0.137239583,0.152467923
13.775,0.143489583,0.164251208
14.275,0.148697917,0.214872042
14.275,0.148697917,0.182811955
14.3,0.148958333,0.187626896
14.075,0.146614583,0.313511569
14.125,0.147135417,0.263771186
12.9,0.134375,0.218689788
12.575,0.130989583,0.198051562
13.4125,0.139713542,0.268831324
9.575,0.099739583,0.265899942
8.9,0.092708333,0.318880286
10.1375,0.105598958,0.273299748
11.525,0.120052083,0.286412735
12.775,0.133072917,0.247245738
12.975,0.13515625,0.232138674
12.9375,0.134765625,0.291611979
12.9625,0.135026042,0.230179641
11.925,0.12421875,0.167167769
12.2875,0.127994792,0.172300183
12.2,0.127083333,0.194974632
13.675,0.142447917,0.118058022
14.25,0.1484375,0.095670638
14.2875,0.148828125,0.113534544
12.8875,0.134244792,0.125371361
10.85,0.113020833,0.174964269
11.075,0.115364583,0.15596222
