MLD,pMLD,activity
4.64516129,0.132718894,0.471650415
5.85483871,0.167281106,0.434640523
5.387096774,0.153917051,0.336128816
4.919354839,0.140552995,0.444918542
3.725806452,0.106451613,0.525914022
4.935483871,0.141013825,0.464092664
5.080645161,0.14516129,0.447711202
5.758064516,0.164516129,0.399507216
5.161290323,0.147465438,0.343598616
5.080645161,0.14516129,0.293281194
5.693548387,0.162672811,0.456651719
6,0.171428571,0.246935201
7.177419355,0.205069124,0.399485641
8.096774194,0.231336406,0.236666667
7.14516129,0.204147465,0.289278752
6.580645161,0.188018433,0.291038858
7.177419355,0.205069124,0.299918831
7.967741935,0.22764977,0.188852219
8.129032258,0.232258065,0.167095116
6.693548387,0.19124424,0.31083266
8.919354839,0.25483871,0.267262388
7.596774194,0.217050691,0.280370072
5.919354839,0.169124424,0.147206166
7.387096774,0.211059908,0.095107632
5.870967742,0.167741935,0.16733871
6.161290323,0.176036866,0.164040404
5.629032258,0.160829493,0.223316913
8,0.228571429,0.221576763
7.661290323,0.218894009,0.169177289
7.274193548,0.207834101,0.198914308
7.548387097,0.215668203,0.078703704
6.467741935,0.184792627,0.255378486
7.241935484,0.206912442,0.19184742
7.403225806,0.211520737,0.169452888
6.370967742,0.18202765,0.141524106
6.870967742,0.196313364,0.204097117
6.370967742,0.18202765,0.18306213
6.290322581,0.179723502,0.352804642
6.806451613,0.194470046,0.307722462
6.532258065,0.186635945,0.269906542
6.951612903,0.198617512,0.304413429
6.870967742,0.196313364,0.296253823
7,0.2,0.192419825
7.032258065,0.200921659,0.202247191
6.967741935,0.199078341,0.094565217
7.080645161,0.202304147,0.18158091
7.112903226,0.203225806,0.181883024
7.032258065,0.200921659,0.19293775
7,0.2,0.091861684
6.967741935,0.199078341,0.146482959
7.032258065,0.200921659,0.196028881
6.629032258,0.189400922,0.177624785
6.112903226,0.174654378,0.270404542
6.435483871,0.183870968,0.210870989
6.903225806,0.197235023,0.326228324
6.967741935,0.199078341,0.197417601
7,0.2,0.241526935
6.935483871,0.198156682,0.354233085
7.258064516,0.207373272,0.159842778
7.661290323,0.218894009,0.231716148
7.661290323,0.218894009,0.15067043
8.790322581,0.251152074,0.184306569
8.806451613,0.251612903,0.101470061
8.290322581,0.236866359,0.141526335
7.790322581,0.222580645,0.251997095
9.983870968,0.285253456,0.060155697
9.774193548,0.279262673,0.176623377
9.387096774,0.268202765,0.146985373
7.306451613,0.20875576,0.132054993
7.870967742,0.224884793,0.091891892
8.403225806,0.240092166,0.133032694
6.870967742,0.196313364,0.104150943
6.612903226,0.188940092,0.170962851
8.225806452,0.235023041,0.125315999
7.048387097,0.201382488,0.168864469
8.403225806,0.240092166,0.088959212
8.290322581,0.236866359,0.212781955
9.338709677,0.266820276,0.152173913
8.048387097,0.229953917,0.146545178
4.887096774,0.139631336,0.26594927
5.274193548,0.150691244,0.289071242
4.564516129,0.130414747,0.20842411
5.419354839,0.15483871,0.254005471
6.612903226,0.188940092,0.209108159
6.903225806,0.197235023,0.147241505
6.241935484,0.178341014,0.134267798
6.887096774,0.196774194,0.142425387
7.774193548,0.222119816,0.095449501
8.419354839,0.240552995,0.111521418
8.274193548,0.23640553,0.096538462
9.338709677,0.266820276,0.171294486
9.35483871,0.267281106,0.142595978
9.306451613,0.265898618,0.122441243
9.419354839,0.269124424,0.084046114
9.483870968,0.270967742,0.091888011
7.919354839,0.226267281,0.117388114
7.516129032,0.214746544,0.074250183
9.612903226,0.274654378,0.073680352
7.935483871,0.226728111,0.075875486
9.403225806,0.268663594,0.149389042
9.338709677,0.266820276,0.064210142
9.306451613,0.265898618,0.103273578
8.290322581,0.236866359,0.107896794
9.193548387,0.262672811,0.116810183
9.193548387,0.262672811,0.102365115
9.306451613,0.265898618,0.060435435
9.483870968,0.270967742,0.084432718
9.258064516,0.264516129,0.073377581
7.983870968,0.228110599,0.049677664
7.661290323,0.218894009,0.108671381
7.612903226,0.217511521,0.071300609
7.451612903,0.212903226,0.125408942
7.483870968,0.213824885,0.278896346
7.612903226,0.217511521,0.204721505
7.629032258,0.21797235,0.207145572
7.661290323,0.218894009,0.234554598
7.419354839,0.211981567,0.174513274
7.451612903,0.212903226,0.154065621
6.983870968,0.199539171,0.09045584
7.532258065,0.215207373,0.033273703
7.725806452,0.220737327,0.176061493
7.903225806,0.225806452,0.117060561
7.919354839,0.226267281,0.157740279
7.612903226,0.217511521,0.171188384
8.483870968,0.242396313,0.177510342
9.35483871,0.267281106,0.050109729
8.806451613,0.251612903,0.05630713
9.048387097,0.258525346,0.132996025
9.161290323,0.261751152,0.06954612
9.129032258,0.260829493,0.066965956
9.225806452,0.26359447,0
9.193548387,0.262672811,0.02866117
9.161290323,0.261751152,0.04517134
9.161290323,0.261751152,0.04415011
9.241935484,0.2640553,0.069470522
9.322580645,0.266359447,0.026532807
8.709677419,0.248847926,0.100289645
8.693548387,0.248387097,0.089200147
8.887096774,0.253917051,0.097861544
9.112903226,0.260368664,0.080848006
8.887096774,0.253917051,0.062256809
8.967741935,0.256221198,0.064944134
9.016129032,0.257603687,0.054770318
8.983870968,0.256682028,0
9.258064516,0.264516129,0.073567468
8.838709677,0.252534562,0.038475115
9.14516129,0.261290323,0.064768683
9.338709677,0.266820276,0.018387553
9.516129032,0.271889401,0.057769653
9.467741935,0.270506912,0.041965567
9.387096774,0.268202765,0
8.580645161,0.24516129,0
7.209677419,0.205990783,0.054390331
6.870967742,0.196313364,0.088495575
6.983870968,0.199539171,0.123548046
8.758064516,0.250230415,0.178337358
5.5,0.157142857,0.35021097
6.14516129,0.175576037,0.3307393
7.758064516,0.221658986,0.281083007
7.209677419,0.205990783,0.153256705
8.209677419,0.234562212,0.135453896
8.274193548,0.23640553,0.146181818
9.258064516,0.264516129,0.042385057
9.290322581,0.265437788,0.07234957
9.580645161,0.273732719,0.098932384
9.338709677,0.266820276,0.095885635
9.516129032,0.271889401,0.071661238
9.419354839,0.269124424,0.071481209
9.387096774,0.268202765,0.045503792
9.35483871,0.267281106,0
9.306451613,0.265898618,0.054093567
9.290322581,0.265437788,0.024686941
9.306451613,0.265898618,0.058714233
9.338709677,0.266820276,0.02160605
9.322580645,0.266359447,0.026062121
9.306451613,0.265898618,0.030935252
9.596774194,0.274193548,0.081071299
9.629032258,0.275115207,0.05079929
9.596774194,0.274193548,0.031473534
9.564516129,0.273271889,0
9.306451613,0.265898618,0.045758929
9.306451613,0.265898618,0.042339433
9.612903226,0.274654378,0.068173663
9.629032258,0.275115207,0.06633558
9.580645161,0.273732719,0.046269727
9.548387097,0.27281106,0.041546243
9.596774194,0.274193548,0.038203042
9.822580645,0.280645161,0.018597997
9.725806452,0.277880184,0.023346304
9.612903226,0.274654378,0.019805546
9.387096774,0.268202765,0.026174256
9.419354839,0.269124424,0.022808268
9.241935484,0.2640553,0.087982833
9.338709677,0.266820276,0.071965628
9.14516129,0.261290323,0.104758523
9.370967742,0.267741935,0.078141499
9.661290323,0.276036866,0.058864507
9.725806452,0.277880184,0
9.629032258,0.275115207,0.024991075
9.693548387,0.276958525,0
9.564516129,0.273271889,0.018450185
9.403225806,0.268663594,0.026877761
6.612903226,0.188940092,0.133551674
5.919354839,0.169124424,0.153926338
5.85483871,0.167281106,0.171762281
5.161290323,0.147465438,0.175079421
5.725806452,0.16359447,0.253200569
5.790322581,0.165437788,0.152151463
5.790322581,0.165437788,0.116713681
7.629032258,0.21797235,0.078568923
8.177419355,0.233640553,0.162250454
8.129032258,0.232258065,0.130669546
9.306451613,0.265898618,0.120311394
7.951612903,0.22718894,0.151033973
7.209677419,0.205990783,0.128627732
7.14516129,0.204147465,0.153156385
7,0.2,0.053954176
8,0.228571429,0.074296435
8.483870968,0.242396313,0.075428571
9,0.257142857,0.067457376
8.967741935,0.256221198,0.044744318
9.177419355,0.262211982,0.060309084
9.725806452,0.277880184,0.021771218
9.838709677,0.281105991,0.066192969
9.951612903,0.284331797,0
9.951612903,0.284331797,0.025142857
10,0.285714286,0.087072243
9.983870968,0.285253456,0.019879304
10.01612903,0.286175115,0
9.967741935,0.284792627,0.025191676
9.951612903,0.284331797,0.068543905
9.967741935,0.284792627,0.059844193
9.983870968,0.285253456,0.082060391
9.951612903,0.284331797,0.02444062
10.11290323,0.288940092,0.03388634
9.903225806,0.282949309,0.058139535
9.85483871,0.28156682,0.022767698
9.919354839,0.283410138,0
10,0.285714286,0
10,0.285714286,0
10.11290323,0.288940092,0
9.983870968,0.285253456,0
9.403225806,0.268663594,0.023550725
9.532258065,0.27235023,0.025279884
9.838709677,0.281105991,0.051089675
9.806451613,0.280184332,0.017624251
9.016129032,0.257603687,0.033203815
7.306451613,0.20875576,0.053043788
5.806451613,0.165898618,0.142558383
6.629032258,0.189400922,0.252739484
5.822580645,0.166359447,0.235650624
4.806451613,0.137327189,0.206128134
3.806451613,0.10875576,0.358965146
3.274193548,0.093548387,0.280848106
3.596774194,0.102764977,0.351746258
3.935483871,0.112442396,0.317341862
4.612903226,0.131797235,0.256029685
6.967741935,0.199078341,0.208853575
6.193548387,0.176958525,0.209319257
6.064516129,0.173271889,0.231056364
6.580645161,0.188018433,0.109246831
8.225806452,0.235023041,0.21371927
6.209677419,0.177419355,0.183578621
6.677419355,0.19078341,0.133198381
6.790322581,0.194009217,0.202702703
6.483870968,0.185253456,0.21986651
10.51612903,0.300460829,0.144705882
9.209677419,0.263133641,0.15705378
10.19354839,0.29124424,0.081417998
9.370967742,0.267741935,0.102483248
8.112903226,0.231797235,0.102870813
8.403225806,0.240092166,0.053036437
11.40322581,0.325806452,0.084288052
11.80645161,0.337327189,0.025914634
11.72580645,0.335023041,0.076320939
