MLD,pMLD,activity
7.096774194,0.244716352,0.17162967
2.580645161,0.088987764,0.50823673
2.306451613,0.079532814,0.371058559
2.387096774,0.082313682,0.529194837
1.967741935,0.06785317,0.329220415
3.483870968,0.120133482,0.432934132
2.451612903,0.084538376,0.327726218
5.596774194,0.192992214,0.326647564
8.596774194,0.296440489,0.174578059
7.64516129,0.263626251,0.212616822
7.080645161,0.244160178,0.239402985
6.774193548,0.233592881,0.195020747
8.064516129,0.278086763,0.197314653
9.596774194,0.330923248,0.12626832
8.483870968,0.292547275,0.156338829
9.241935484,0.31868743,0.20379437
7.790322581,0.268631813,0.127011494
8.838709677,0.304783092,0.093968254
6.483870968,0.223581758,0.263447433
8.967741935,0.309232481,0.126470588
8.322580645,0.286985539,0.20238772
9.483870968,0.327030033,0.310137972
7.951612903,0.274193548,0.21982077
7.709677419,0.265850945,0.164570804
8.935483871,0.308120133,0.208553017
8.241935484,0.284204672,0.208835341
7.983870968,0.275305895,0.168115942
9.790322581,0.33759733,0.1401766
9.870967742,0.340378198,0.191675794
9.419354839,0.324805339,0.20166205
9.225806452,0.318131257,0.068728522
10.08064516,0.347608454,0.169897377
10.29032258,0.35483871,0.302690583
10.14516129,0.349833148,0.034902168
10.90322581,0.375973304,0.118055556
9.596774194,0.330923248,0.064740503
9.709677419,0.334816463,0.054126474
9.580645161,0.330367075,0.207067576
9.435483871,0.325361513,0.212438424
9.290322581,0.320355951,0.15682968
10.59677419,0.365406007,0.135428571
10.58064516,0.364849833,0.089196676
10.06451613,0.34705228,0.080960357
9.435483871,0.325361513,0.113498623
10.08064516,0.347608454,0.129892229
10.19354839,0.351501669,0.041575492
10.37096774,0.357619577,0
9.467741935,0.32647386,0.178171091
9.516129032,0.32814238,0.161401493
8.887096774,0.306451613,0.147522523
9.370967742,0.323136819,0.107076923
10.37096774,0.357619577,0
10.59677419,0.365406007,0
10.06451613,0.34705228,0.132900177
8.548387097,0.294771969,0.099479468
5.112903226,0.176307008,0.32853567
3.274193548,0.112903226,0.231651376
3.370967742,0.116240267,0.274685817
4.177419355,0.144048943,0.334080717
4.112903226,0.141824249,0.218079096
3.725806452,0.128476085,0.339119653
4.709677419,0.16240267,0.340634006
5.225806452,0.180200222,0.311457773
6.516129032,0.224694105,0.327008929
6.161290323,0.212458287,0.268539326
4.693548387,0.161846496,0.243063932
4.758064516,0.16407119,0.219948849
6.241935484,0.215239155,0.035580524
7.290322581,0.251390434,0.15569273
6.64516129,0.229143493,0.357611549
6.290322581,0.216907675,0.126852401
6.241935484,0.215239155,0.290661719
7.096774194,0.244716352,0.179487179
7.112903226,0.245272525,0.173356603
7.548387097,0.26028921,0.151464898
8.387096774,0.289210234,0.140310523
7.870967742,0.271412681,0.149181322
8.112903226,0.279755284,0.206216378
8.370967742,0.28865406,0.041038021
9.177419355,0.316462736,0.085696671
9.209677419,0.317575083,0.165680473
8.35483871,0.288097887,0.142431466
8.387096774,0.289210234,0.120710059
8.467741935,0.291991101,0.073377805
9.516129032,0.32814238,0.076969697
8.516129032,0.293659622,0.079219988
9.467741935,0.32647386,0.089045108
8.774193548,0.302558398,0.126040428
9.467741935,0.32647386,0.100803958
8.548387097,0.294771969,0.218789407
9.306451613,0.320912125,0.119131455
9.435483871,0.325361513,0.047204969
9.516129032,0.32814238,0.143844221
10.17741935,0.350945495,0.077936963
10.29032258,0.35483871,0.080238727
10.29032258,0.35483871,0.210628645
7.322580645,0.252502781,0.237268519
4.451612903,0.153503893,0.063093244
3.016129032,0.104004449,0.212944984
3.548387097,0.122358176,0.351286655
2.774193548,0.095661846,0.410304159
4.225806452,0.145717464,0.200593472
3.241935484,0.111790879,0.465838509
4.161290323,0.14349277,0.353605016
3.935483871,0.13570634,0.17146283
3.016129032,0.104004449,0.462580185
6.177419355,0.213014461,0.143037975
8.193548387,0.282536151,0.207707381
7.419354839,0.255839822,0.140837104
6.193548387,0.213570634,0.204262877
6.161290323,0.212458287,0.128128725
7.161290323,0.246941046,0.218109716
6.064516129,0.209121246,0.225606317
6.467741935,0.223025584,0.232242125
6.451612903,0.22246941,0.169604863
6.451612903,0.22246941,0.136936937
9.467741935,0.32647386,0.089703095
9.64516129,0.332591769,0.078381795
9.532258065,0.328698554,0.082679541
8.838709677,0.304783092,0.143122677
9.677419355,0.333704116,0.080693365
9.516129032,0.32814238,0.128654971
8.016129032,0.276418242,0.035409035
10.09677419,0.348164627,0.039895356
9.758064516,0.336484983,0.073074391
8.532258065,0.294215795,0.254237288
7.483870968,0.258064516,0.330665025
7.774193548,0.26807564,0.169520548
8.419354839,0.290322581,0.030849825
10,0.344827586,0
10.40322581,0.358731924,0
10.79032258,0.372080089,0.077546296
10.35483871,0.357063404,0.039319249
7.741935484,0.266963293,0.112126752
7.661290323,0.264182425,0.231051345
7.338709677,0.253058954,0.12254902
8.225806452,0.283648498,0.182460271
9.64516129,0.332591769,0.209639954
9.629032258,0.332035595,0.152267819
7.85483871,0.270856507,0.315315315
5.951612903,0.205228031,0.371578334
3.096774194,0.106785317,0.27480916
3.14516129,0.108453838,0.413425679
4.177419355,0.144048943,0.284611426
