MLD,pMLD,activity
13.0875,0.344407895,0.024591996
13.1,0.344736842,0.090702948
13.0625,0.34375,0.031876951
13.1,0.344736842,0.055173993
12.6,0.331578947,0.0604162
8.5375,0.224671053,0.117752007
7.425,0.195394737,0.116593886
7.4125,0.195065789,0.140347024
4.9625,0.130592105,0.227535587
4.675,0.123026316,0.143964795
4.45,0.117105263,0.136334946
5.5,0.144736842,0.140242605
5.2,0.136842105,0.201637225
4.325,0.113815789,0.185265439
5.6375,0.148355263,0.202062308
7.7375,0.203618421,0.190707965
9.05,0.238157895,0.169480794
9.75,0.256578947,0.071982759
9.4125,0.247697368,0.055423765
12.5,0.328947368,0.012148481
10.8,0.284210526,0.031529517
13.375,0.351973684,0.026660742
12.225,0.321710526,0.049656395
13.425,0.353289474,0.027549433
14.525,0.382236842,0.010945709
14.9125,0.392434211,0
14.4375,0.379934211,0.01102779
14.5125,0.381907895,0.011814534
14.925,0.392763158,0.011396011
15,0.394736842,0.043956044
14.9375,0.393092105,0
14.6125,0.384539474,0.02256138
14.4125,0.379276316,0.025584473
14.8375,0.390460526,0
14.5375,0.382565789,0.046188341
14.9625,0.39375,0
14.525,0.382236842,0
14.6,0.384210526,0.033978398
14.5875,0.383881579,0.011679154
13.825,0.363815789,0.022737405
13.1,0.344736842,0.010914647
11.8375,0.311513158,0.076308784
9.325,0.245394737,0.065908115
7.4375,0.195723684,0.102999559
4.85,0.127631579,0.183098592
4.65,0.122368421,0.177464186
5.35,0.140789474,0.247728256
4.8125,0.126644737,0.2215478
5.6,0.147368421,0.302717269
5.8375,0.153618421,0.176482702
7.625,0.200657895,0.186796202
8.825,0.232236842,0.209884752
9.525,0.250657895,0.19982375
9.4625,0.249013158,0.092119867
9.025,0.2375,0.109915274
9.425,0.248026316,0.121588089
7.875,0.207236842,0.121990369
8.6125,0.226644737,0.084150513
8.45,0.222368421,0.10679391
10.05,0.264473684,0.046716317
10.4375,0.274671053,0.067443987
9.45,0.248684211,0.075800479
9.575,0.251973684,0.058032713
8.775,0.230921053,0.046113307
8.6,0.226315789,0.05722261
9.3125,0.245065789,0.045599635
9.1375,0.240460526,0.031023551
9.025,0.2375,0.084698823
7.725,0.203289474,0.035917254
8.525,0.224342105,0.056048575
8.6875,0.228618421,0.05
6.8,0.178947368,0.058903182
6.9125,0.181907895,0.09256662
5.1375,0.135197368,0.057473825
4.775,0.125657895,0.068949453
5.4625,0.14375,0.176191605
4.5125,0.11875,0.215106007
4.575,0.120394737,0.165359477
4.5125,0.11875,0.205088496
4.5125,0.11875,0.313829787
4.5,0.118421053,0.264846121
4.5375,0.119407895,0.182129115
4.475,0.117763158,0.253800092
4.425,0.116447368,0.321242349
4.475,0.117763158,0.335028748
4.425,0.116447368,0.237539767
4.4375,0.116776316,0.208520659
6.9375,0.182565789,0.135238095
8.775,0.230921053,0.175414984
9.5,0.25,0.087389381
8.3875,0.220723684,0.094625113
9.675,0.254605263,0.082693573
10.4375,0.274671053,0.110962567
10.4,0.273684211,0.062418726
10.75,0.282894737,0.027571116
11.3375,0.298355263,0.117198024
11.2125,0.295065789,0.037935323
10.7875,0.283881579,0.096326165
8.5375,0.224671053,0.070664289
8.35,0.219736842,0.189643107
7.925,0.208552632,0.104680851
5.25,0.138157895,0.074908779
5.025,0.132236842,0.201516793
5.4125,0.142434211,0.2099958
5.325,0.140131579,0.163493377
6.7625,0.177960526,0.057899268
5.5,0.144736842,0.081593006
5.6,0.147368421,0.148225957
5.4375,0.143092105,0.051478409
6.6125,0.174013158,0.036516854
7.5,0.197368421,0.086278814
8.3,0.218421053,0.102803738
8.2875,0.218092105,0.104704097
8.05,0.211842105,0.090670745
8.7625,0.230592105,0.068421053
9.65,0.253947368,0.0984375
9.625,0.253289474,0.06287683
9.6375,0.253618421,0.068838219
9.625,0.253289474,0.046214789
10.35,0.272368421,0.028458844
10.3,0.271052632,0.023928649
10.275,0.270394737,0.061283186
10.275,0.270394737,0.063452915
10.175,0.267763158,0.072142547
9.5375,0.250986842,0.028297872
9.45,0.248684211,0.036779547
8.7,0.228947368,0.157068063
5.725,0.150657895,0.206192217
5.1625,0.135855263,0.280701754
5.1375,0.135197368,0.278163265
5.2875,0.139144737,0.209440782
5.325,0.140131579,0.181216384
5.65,0.148684211,0.181218058
5.625,0.148026316,0.24567693
5.525,0.145394737,0.191539116
6.9375,0.182565789,0.102058137
6.1125,0.160855263,0.121105748
6.5,0.171052632,0.121997075
7.0875,0.186513158,0.032967033
7.9375,0.208881579,0.096402214
8.6625,0.227960526,0.045753065
8.65,0.227631579,0.023710866
8.6625,0.227960526,0.035288619
8.325,0.219078947,0.040369089
8.3375,0.219407895,0.048514392
8.35,0.219736842,0.030366249
8.3875,0.220723684,0.042221202
8.3875,0.220723684,0.1042098
8.425,0.221710526,0.030356747
8.2875,0.218092105,0.063423505
8.2625,0.217434211,0.074701671
8.2625,0.217434211,0.012456747
8.2375,0.216776316,0.046604215
6.6125,0.174013158,0.046448087
6.625,0.174342105,0.060647515
7.2625,0.191118421,0.066961326
5.725,0.150657895,0.072384842
5.3875,0.141776316,0.101975195
5.5625,0.146381579,0.174202128
5.4125,0.142434211,0.180648025
4.4625,0.117434211,0.089246364
4.275,0.1125,0.13712297
4.2875,0.112828947,0.288529205
4.625,0.121710526,0.236150337
4.4,0.115789474,0.218655098
5.3125,0.139802632,0.304550499
5.575,0.146710526,0.212246677
5.6875,0.149671053,0.234965348
5.0125,0.131907895,0.160755999
7.2,0.189473684,0.140962567
6.1625,0.162171053,0.150530504
7.1875,0.189144737,0.085815918
8.4125,0.221381579,0.112190608
9.6125,0.252960526,0.05511811
9.5875,0.252302632,0.098968105
10.325,0.271710526,0.113667118
9.9875,0.262828947,0.037086685
10.4875,0.275986842,0.03997195
10.5875,0.278618421,0
10.6125,0.279276316,0.013157895
10.6375,0.279934211,0.077434679
10.75,0.282894737,0.060627017
10.7875,0.283881579,0.053119926
9.2,0.242105263,0.044710763
8.8125,0.231907895,0.058921359
7.6375,0.200986842,0.05048897
7.1,0.186842105,0.064568387
9.125,0.240131579,0.041260485
7.0125,0.184539474,0.074682081
6.0625,0.159539474,0.061331509
5.55,0.146052632,0.112692219
4.8625,0.127960526,0.181923255
5.0375,0.132565789,0.215976331
4.3,0.113157895,0.226586773
4.4875,0.118092105,0.269954128
4.5125,0.11875,0.184652808
5.2,0.136842105,0.148278906
5.7125,0.150328947,0.217928903
5.7,0.15,0.185185185
5,0.131578947,0.230428033
5.075,0.133552632,0.223447345
4.9875,0.13125,0.178183399
4.9625,0.130592105,0.163379074
5.7,0.15,0.147973408
5.8875,0.154934211,0.101786456
7.5,0.197368421,0.158212058
6.075,0.159868421,0.133682008
5.7625,0.151644737,0.084294401
5.425,0.142763158,0.153498385
6.5875,0.173355263,0.143133462
6.3875,0.168092105,0.084438829
6.1875,0.162828947,0.112976114
6.0125,0.158223684,0.06469061
6.8625,0.180592105,0.09295247
7.0875,0.186513158,0.139555556
6.8375,0.179934211,0.107127241
6,0.157894737,0.145245087
6.7625,0.177960526,0.049457701
5.3625,0.141118421,0.099520657
6.7625,0.177960526,0.097300827
6.7875,0.178618421,0.088805641
5.9625,0.156907895,0.121284965
6.2375,0.164144737,0.041108335
6.625,0.174342105,0.124679562
8.4,0.221052632,0.029035013
8.775,0.230921053,0.03902439
10.025,0.263815789,0.037791356
10.6,0.278947368,0.037921035
9.925,0.261184211,0
10.5125,0.276644737,0.011238431
11.2375,0.295723684,0.029628028
11.225,0.295394737,0.024688708
11.2375,0.295723684,0.034436494
11.9375,0.314144737,0.025810721
11.3375,0.298355263,0.015116032
10.8125,0.284539474,0.046096162
9.65,0.253947368,0.053796768
9.025,0.2375,0.109815141
6.65,0.175,0.086484137
4.6625,0.122697368,0.197267293
4.6,0.121052632,0.215973742
4.675,0.123026316,0.215602229
5.4125,0.142434211,0.119295075
4.625,0.121710526,0.195707362
5.225,0.1375,0.229978987
5.25,0.138157895,0.320671172
6.125,0.161184211,0.203969129
5.625,0.148026316,0.193497403
6.9875,0.183881579,0.268807743
6.7375,0.177302632,0.208088852
6.9,0.181578947,0.139670853
8.4875,0.223355263,0.086947233
9.1625,0.241118421,0.147198911
8.65,0.227631579,0.172243431
9.9875,0.262828947,0.124113475
7.55,0.198684211,0.07729805
8.8625,0.233223684,0.120808452
9.925,0.261184211,0.09478022
9.9625,0.262171053,0.069302431
9.8625,0.259539474,0.066990067
9.375,0.246710526,0.065490014
9.2375,0.243092105,0.176665092
9.225,0.242763158,0.170051328
9.5875,0.252302632,0.072087912
10.55,0.277631579,0.056098598
9.7625,0.256907895,0.089005236
9.5625,0.251644737,0.08
6.9875,0.183881579,0.060170633
7.2,0.189473684,0.123290901
7.3125,0.192434211,0.130795073
7.975,0.209868421,0.099051401
7.6625,0.201644737,0.056719577
4.85,0.127631579,0.143266476
5.9375,0.15625,0.2046942
4.3875,0.115460526,0.168923418
5.1875,0.136513158,0.100681818
7.8125,0.205592105,0.110602244
7.025,0.184868421,0.026732012
7.05,0.185526316,0.090004737
7.65,0.201315789,0.070749246
8.9125,0.234539474,0.015739051
9.1625,0.241118421,0.037852719
9.3625,0.246381579,0.023558447
9.3375,0.245723684,0.053678852
9.3125,0.245065789,0.030345472
9.325,0.245394737,0.023557126
9.175,0.241447368,0.023831559
9.225,0.242763158,0.01358632
9.2125,0.242434211,0.016044006
9.25,0.243421053,0.104007204
9.2375,0.243092105,0.095291987
8.1375,0.214144737,0.042601405
9.15,0.240789474,0.052066309
8.1625,0.214802632,0.034230945
7.75,0.203947368,0.055631555
8.4875,0.223355263,0.028623353
8.05,0.211842105,0.042983271
7.7125,0.202960526,0.091693146
8.4125,0.221381579,0.064638783
7.675,0.201973684,0.040625
6.725,0.176973684,0.141503047
5.575,0.146710526,0.107191316
6.625,0.174342105,0.055293324
6.0625,0.159539474,0.132562278
5.9375,0.15625,0.105285776
6.7125,0.176644737,0.075387032
6.025,0.158552632,0.063112326
8.1875,0.215460526,0.128581412
9.8,0.257894737,0.057816322
9.9875,0.262828947,0.042
9.9875,0.262828947,0.059584914
10.0375,0.264144737,0.125173531
10.0375,0.264144737,0.081104779
9.9375,0.261513158,0.072019682
9.9375,0.261513158,0.045322617
9.6625,0.254276316,0.100638626
10.725,0.282236842,0.08373102
11.3375,0.298355263,0.010566357
11.25,0.296052632,0
11.1875,0.294407895,0.024680667
11.25,0.296052632,0
11.225,0.295394737,0.011171961
11.2875,0.297039474,0.043543223
10.1875,0.268092105,0.061145677
10.9375,0.287828947,0.054162276
9.775,0.257236842,0.067478333
9.45,0.248684211,0.071802386
7.9,0.207894737,0.098462196
7.1625,0.188486842,0.167429693
4.1375,0.108881579,0.187668115
4.0625,0.106907895,0.3661755
5.5625,0.146381579,0.276929982
5.1,0.134210526,0.195903247
5.275,0.138815789,0.207763564
5.2375,0.137828947,0.208605542
