MLD,pMLD,activity
5.6,0.2,0.321485751
3.5125,0.125446429,0.40231405
4.6125,0.164732143,0.331032319
4.5625,0.162946429,0.404778637
4.75,0.169642857,0.529249828
4.525,0.161607143,0.442755826
5.6,0.2,0.35009428
4.05,0.144642857,0.346877099
3.225,0.115178571,0.399320883
3.225,0.115178571,0.492537313
2.95,0.105357143,0.579048843
3.925,0.140178571,0.341585617
3.5,0.125,0.418406351
3.65,0.130357143,0.431195617
4.1375,0.147767857,0.241065831
4.9375,0.176339286,0.336709745
4.425,0.158035714,0.386052719
4.1875,0.149553571,0.408591065
4.225,0.150892857,0.336151505
4.2875,0.153125,0.551846591
4.2,0.15,0.42530985
4.325,0.154464286,0.387297634
3.5875,0.128125,0.35968
4,0.142857143,0.347138047
4.1625,0.148660714,0.390410959
5.65,0.201785714,0.287209683
4.9625,0.177232143,0.362377575
3.75,0.133928571,0.386943217
3.85,0.1375,0.295346629
3.5625,0.127232143,0.254876463
4.025,0.14375,0.37739256
3.9,0.139285714,0.395340502
4.3,0.153571429,0.175799087
4.35,0.155357143,0.151024455
4.3625,0.155803571,0.223157186
4.3875,0.156696429,0.236590038
4.3625,0.155803571,0.280638853
4.35,0.155357143,0.370189172
4.5875,0.163839286,0.253125953
4.525,0.161607143,0.226838016
4.425,0.158035714,0.281660693
4.45,0.158928571,0.348851645
4.15,0.148214286,0.25190143
4.025,0.14375,0.355294118
4.7375,0.169196429,0.349030471
4.65,0.166071429,0.258453396
4.2375,0.151339286,0.194362889
4.4625,0.159375,0.174772513
4.6625,0.166517857,0.238326258
4.5375,0.162053571,0.256166419
5.225,0.186607143,0.245656812
4.6625,0.166517857,0.241664208
5.15,0.183928571,0.246262093
5.35,0.191071429,0.329192547
6.0625,0.216517857,0.284912902
5.0875,0.181696429,0.239316239
4.55,0.1625,0.244822257
4.725,0.16875,0.38570529
4.95,0.176785714,0.252977055
4.7125,0.168303571,0.320913462
4.6125,0.164732143,0.330827068
4.7625,0.170089286,0.26676876
4.675,0.166964286,0.329864396
5.1375,0.183482143,0.211184211
4.65,0.166071429,0.282487839
5.1875,0.185267857,0.316638655
4.675,0.166964286,0.093085106
4.75,0.169642857,0.299349241
4.5625,0.162946429,0.229057592
4.5125,0.161160714,0.239532619
4.7625,0.170089286,0.268064395
4.5875,0.163839286,0.20235546
4.6,0.164285714,0.216216216
4.825,0.172321429,0.199412413
4.5875,0.163839286,0.250091408
4.625,0.165178571,0.226287744
4.6625,0.166517857,0.128566136
4.5625,0.162946429,0.149357798
4.5875,0.163839286,0.167792793
4.575,0.163392857,0.215824797
4.675,0.166964286,0.297606288
4.5375,0.162053571,0.351043643
4.475,0.159821429,0.281123245
4.675,0.166964286,0.294612795
5.2375,0.187053571,0.29273377
5.2125,0.186160714,0.323681804
4.5,0.160714286,0.296655205
4.475,0.159821429,0.31645983
4.4625,0.159375,0.358239509
4.675,0.166964286,0.300798036
4.85,0.173214286,0.36575179
4.7375,0.169196429,0.301382488
4.9,0.175,0.368017188
4.9375,0.176339286,0.284380834
4.9625,0.177232143,0.443773825
5.1875,0.185267857,0.237226277
5.125,0.183035714,0.368474923
5.225,0.186607143,0.388769561
5.475,0.195535714,0.278028169
6,0.214285714,0.322542323
4.9125,0.175446429,0.484563364
4.825,0.172321429,0.289692102
4.575,0.163392857,0.204715354
4.875,0.174107143,0.352300242
4.975,0.177678571,0.369506726
3.8,0.135714286,0.452373367
4.0875,0.145982143,0.37189092
3.7125,0.132589286,0.368940248
4.0625,0.145089286,0.430379747
4.3875,0.156696429,0.349985132
5.35,0.191071429,0.400058021
3.8875,0.138839286,0.277636415
4.275,0.152678571,0.417339312
4.55,0.1625,0.232485876
4.1,0.146428571,0.347443278
3.825,0.136607143,0.306292412
4.9,0.175,0.300361882
4.15,0.148214286,0.280685921
4.1125,0.146875,0.302562519
4.1125,0.146875,0.343155894
4.075,0.145535714,0.296218487
3.875,0.138392857,0.31184503
3.7625,0.134375,0.353391304
4.6625,0.166517857,0.281872162
3.75,0.133928571,0.4095334
3.5,0.125,0.3840625
4.775,0.170535714,0.279840442
4.35,0.155357143,0.408330488
4.3875,0.156696429,0.237116661
5.075,0.18125,0.259885096
5.0875,0.181696429,0.316762269
4.4125,0.157589286,0.353697749
4.375,0.15625,0.286979628
5,0.178571429,0.351290323
5.3875,0.192410714,0.30207305
5.3375,0.190625,0.37400266
4.6375,0.165625,0.360851338
4.3375,0.154910714,0.342012215
4.975,0.177678571,0.432733224
4.95,0.176785714,0.363274776
4.8,0.171428571,0.426924381
4.4875,0.160267857,0.272140221
4.9125,0.175446429,0.287140115
5.0875,0.181696429,0.345247447
5.1375,0.183482143,0.20051039
5.6375,0.201339286,0.153984854
4.975,0.177678571,0.141512722
4.5625,0.162946429,0.205809423
4.575,0.163392857,0.133355285
4.6625,0.166517857,0.169620253
4.7125,0.168303571,0.145728643
5.025,0.179464286,0.094678899
5.025,0.179464286,0.217674756
5.025,0.179464286,0.134909597
5.35,0.191071429,0.206810926
5.375,0.191964286,0.149298597
4.95,0.176785714,0.225600601
5.0625,0.180803571,0.225530459
5.0375,0.179910714,0.252126574
5.025,0.179464286,0.243022464
5.325,0.190178571,0.252939307
5.0125,0.179017857,0.107906345
4.975,0.177678571,0.227381359
5.0125,0.179017857,0.209966777
4.925,0.175892857,0.340991139
5.0625,0.180803571,0.368860353
4.8375,0.172767857,0.279273828
4.5875,0.163839286,0.368707919
4.6,0.164285714,0.392602647
5.075,0.18125,0.487344029
4.3625,0.155803571,0.467808219
4.1625,0.148660714,0.445263158
2.8875,0.103125,0.409919767
3.0125,0.107589286,0.575352367
4.9875,0.178125,0.482131254
5.125,0.183035714,0.404517454
4.7125,0.168303571,0.355136986
4.4625,0.159375,0.353587589
4.0625,0.145089286,0.452424353
5.325,0.190178571,0.43559719
4.35,0.155357143,0.353939782
5.125,0.183035714,0.381002454
6.1,0.217857143,0.404841964
6.3125,0.225446429,0.340595963
6.4625,0.230803571,0.321100917
6.425,0.229464286,0.329329329
7.3625,0.262946429,0.318767683
7.5375,0.269196429,0.235311932
4.8625,0.173660714,0.263678516
5.7,0.203571429,0.296749276
6.0375,0.215625,0.333794057
6.525,0.233035714,0.304173107
6.2625,0.223660714,0.300692695
5.8375,0.208482143,0.263964578
5.7625,0.205803571,0.313330938
5.2,0.185714286,0.230355221
6.175,0.220535714,0.257373596
6.1,0.217857143,0.230105465
5.3875,0.192410714,0.193092622
5.275,0.188392857,0.368916288
5.3125,0.189732143,0.294763249
5.375,0.191964286,0.321131448
5.2375,0.187053571,0.29303548
5.1375,0.183482143,0.531143053
6.6375,0.237053571,0.416613214
6.35,0.226785714,0.284335799
5.15,0.183928571,0.381960274
5.4,0.192857143,0.380267886
4.4875,0.160267857,0.355891446
5.0625,0.180803571,0.298591549
6.5375,0.233482143,0.237504309
5.925,0.211607143,0.272727273
5.1375,0.183482143,0.243784307
5.375,0.191964286,0.127460471
6.3,0.225,0.263021795
6.925,0.247321429,0.238647663
6.9875,0.249553571,0.21686747
6.9625,0.248660714,0.313776457
6.9875,0.249553571,0.247426218
6.925,0.247321429,0.194217939
7,0.25,0.260558339
6.975,0.249107143,0.254873115
7.025,0.250892857,0.271051681
6.9375,0.247767857,0.221629313
4.9,0.175,0.324100719
3.9875,0.142410714,0.431058496
4.675,0.166964286,0.14407614
5.3,0.189285714,0.377730039
6.1,0.217857143,0.284380032
4.975,0.177678571,0.24877601
4.3125,0.154017857,0.235062377
4.7875,0.170982143,0.252572498
4.875,0.174107143,0.218996529
4.3125,0.154017857,0.24102733
4.9,0.175,0.238066095
4.4875,0.160267857,0.355125844
4.35,0.155357143,0.258380303
4.4375,0.158482143,0.292244641
6.0125,0.214732143,0.271707786
4.35,0.155357143,0.32615786
5.6125,0.200446429,0.410326917
5.2125,0.186160714,0.329017069
4.6,0.164285714,0.299503585
4.475,0.159821429,0.291440627
4.9,0.175,0.233476132
5.0875,0.181696429,0.288714734
5.975,0.213392857,0.248290864
5.1,0.182142857,0.282309808
5.7375,0.204910714,0.232153942
5.625,0.200892857,0.218419415
6.025,0.215178571,0.410295461
6.5625,0.234375,0.259352317
6.2125,0.221875,0.49454023
6.5625,0.234375,0.331829042
6.4875,0.231696429,0.252159827
3.5,0.125,0.457731959
4.2125,0.150446429,0.442544843
4.45,0.158928571,0.314713896
4.775,0.170535714,0.456770502
4.725,0.16875,0.497475497
4.6875,0.167410714,0.35446527
4.3375,0.154910714,0.210391823
4.3125,0.154017857,0.306426084
5.3625,0.191517857,0.280829924
6.0375,0.215625,0.28726442
5.6,0.2,0.181483579
6.1125,0.218303571,0.240768538
4.575,0.163392857,0.275113122
4.6375,0.165625,0.355649803
7.7125,0.275446429,0.300424328
6.4875,0.231696429,0.244581215
6.9,0.246428571,0.281670003
6.525,0.233035714,0.30661646
7.725,0.275892857,0
7.5,0.267857143,0.091964027
7.725,0.275892857,0.167236467
6.6625,0.237946429,0.19260355
6.775,0.241964286,0.238741339
7.6625,0.273660714,0.14056338
6.8,0.242857143,0.214866434
7.5875,0.270982143,0.180122413
6.725,0.240178571,0.297209985
6.75,0.241071429,0.244991414
6.5375,0.233482143,0.331523379
6.7,0.239285714,0.248201439
6.625,0.236607143,0.135930264
6.55,0.233928571,0.18281075
7.1625,0.255803571,0.251283514
7.5125,0.268303571,0.140509449
6.2875,0.224553571,0.22558538
6.4125,0.229017857,0.155110989
6.4875,0.231696429,0.164549117
6.4625,0.230803571,0.33323058
6.1875,0.220982143,0.219245174
6.3375,0.226339286,0.266022827
7.2625,0.259375,0.205026829
6.45,0.230357143,0.293766938
5.7125,0.204017857,0.29218573
6.0875,0.217410714,0.209859155
7.275,0.259821429,0.129151292
7.175,0.25625,0.12046817
7.1125,0.254017857,0.213496566
6.2875,0.224553571,0.287780856
6.175,0.220535714,0.322884967
6.0125,0.214732143,0.357493857
5.7375,0.204910714,0.241048035
6.3875,0.228125,0.310617584
5.1375,0.183482143,0.234401832
5.2125,0.186160714,0.279271207
5.575,0.199107143,0.187621968
5.5125,0.196875,0.217827807
5.625,0.200892857,0.248031496
6.05,0.216071429,0.21337386
5.5625,0.198660714,0.315026226
5.125,0.183035714,0.301508996
5.8125,0.207589286,0.201310304
5.3125,0.189732143,0.336034913
6.725,0.240178571,0.210049664
5.75,0.205357143,0.268270945
4.2625,0.152232143,0.214264663
3.9,0.139285714,0.255450796
4,0.142857143,0.321572269
3.8375,0.137053571,0.328536436
4.125,0.147321429,0.334180432
4.3875,0.156696429,0.248016456
4.125,0.147321429,0.359709962
4.8625,0.173660714,0.279279279
5.5,0.196428571,0.363223266
5.6625,0.202232143,0.245633803
2.575,0.091964286,0.254518072
5.8875,0.210267857,0.360374415
5.925,0.211607143,0.361708309
5.2375,0.187053571,0.29960981
5.9125,0.211160714,0.606069622
5.025,0.179464286,0.469419355
4.6,0.164285714,0.557484348
5.725,0.204464286,0.431121026
5.5,0.196428571,0.271868251
5,0.178571429,0.443122059
5.05,0.180357143,0.370512469
5.1875,0.185267857,0.461902113
6.4875,0.231696429,0.277057423
5.675,0.202678571,0.292764154
5.725,0.204464286,0.33609831
5.7625,0.205803571,0.32860862
6.0375,0.215625,0.266004415
6.125,0.21875,0.352834192
6.45,0.230357143,0.297137799
6.4875,0.231696429,0.26017192
6.1625,0.220089286,0.231707317
6.4125,0.229017857,0.234937935
5.95,0.2125,0.293497893
5.8125,0.207589286,0.27598896
5.55,0.198214286,0.313075506
6.125,0.21875,0.265082838
6.175,0.220535714,0.281619938
5.8625,0.209375,0.322622108
6.4125,0.229017857,0.321384804
5.9,0.210714286,0.300425532
5.9375,0.212053571,0.273144167
6.7,0.239285714,0.287618483
6.3375,0.226339286,0.321460374
7.1,0.253571429,0.236682809
5.925,0.211607143,0.366342649
5.2375,0.187053571,0.287552448
5.55,0.198214286,0.315259259
5.6125,0.200446429,0.297969688
5.65,0.201785714,0.294736842
5.525,0.197321429,0.341912933
4.4125,0.157589286,0.38761175
5.65,0.201785714,0.33488228
6.0125,0.214732143,0.27045177
5.8125,0.207589286,0.194095477
5.9,0.210714286,0.156654497
6.35,0.226785714,0.199460007
6.4375,0.229910714,0.176470588
6.325,0.225892857,0.202620646
6.2625,0.223660714,0.258776329
6.325,0.225892857,0.24789098
6.4375,0.229910714,0.184388807
6.3875,0.228125,0.265012255
6.4375,0.229910714,0.135652174
6.4375,0.229910714,0.212227913
6.3375,0.226339286,0.263331139
6.375,0.227678571,0.161188369
7.6125,0.271875,0.3125
6.0625,0.216517857,0.27618775
6.525,0.233035714,0.22701744
6.825,0.24375,0.156999696
6.775,0.241964286,0.350518705
6.8125,0.243303571,0.358309038
6.7125,0.239732143,0.300250906
6.35,0.226785714,0.228809013
6.575,0.234821429,0.244858788
6.6125,0.236160714,0.294674556
6.6875,0.238839286,0.255367879
6.9625,0.248660714,0.246496039
7.2,0.257142857,0.30369026
7.15,0.255357143,0.260882182
6.975,0.249107143,0.322364589
6.5125,0.232589286,0.271472825
6.6625,0.237946429,0.392999693
6.4125,0.229017857,0.258768296
7.5,0.267857143,0.228622862
7.125,0.254464286,0.279503106
6.9,0.246428571,0.342398022
5.975,0.213392857,0.368991794
6.6875,0.238839286,0.320361743
5.4875,0.195982143,0.392497713
6.05,0.216071429,0.317555422
5.5875,0.199553571,0.295908951
5.5,0.196428571,0.308201058
6.7125,0.239732143,0.325928277
7.05,0.251785714,0.300321543
6.95,0.248214286,0.296620398
6.6,0.235714286,0.205253513
5.6125,0.200446429,0.25136612
5.625,0.200892857,0.197642792
5.6875,0.203125,0.326113117
6.375,0.227678571,0.356435644
6.9125,0.246875,0.305591014
5.8375,0.208482143,0.411567261
6.8125,0.243303571,0.340863952
5.725,0.204464286,0.340330622
5.1875,0.185267857,0.455676105
4.975,0.177678571,0.297034637
5.1,0.182142857,0.384528833
5.425,0.19375,0.379131385
5.6125,0.200446429,0.383115148
5.7625,0.205803571,0.28351591
5.1125,0.182589286,0.215388936
5.0375,0.179910714,0.4078745
4.5375,0.162053571,0.318742656
6.2375,0.222767857,0.171476138
6.0625,0.216517857,0.416038589
5.625,0.200892857,0.328298661
5.7875,0.206696429,0.294245978
4.9125,0.175446429,0.181736527
4.725,0.16875,0.324199406
4.6875,0.167410714,0.279939668
5.9625,0.212946429,0.254867771
6.8875,0.245982143,0.28685259
7.05,0.251785714,0.193512304
7.475,0.266964286,0.17273548
7.7375,0.276339286,0.247228049
7.675,0.274107143,0.219206071
6.5,0.232142857,0.198635976
8.4875,0.303125,0.233536585
9.175,0.327678571,0.164372684
8.6,0.307142857,0.238564777
7.425,0.265178571,0.193906532
7.5375,0.269196429,0.158784752
6.8875,0.245982143,0.218165081
6.9875,0.249553571,0.297923051
6.3625,0.227232143,0.230815893
6.0875,0.217410714,0.245714286
5.9875,0.213839286,0.168815224
6.2875,0.224553571,0.318081414
6.675,0.238392857,0.242657965
5.725,0.204464286,0.384366925
5.7625,0.205803571,0.235294118
4.975,0.177678571,0.310409503
4.475,0.159821429,0.237059017
4.4875,0.160267857,0.242268041
4.7875,0.170982143,0.227865018
4.025,0.14375,0.123092236
4.475,0.159821429,0.154892331
5.025,0.179464286,0.186293071
5.875,0.209821429,0.065438135
5.075,0.18125,0.293207547
5.45,0.194642857,0.181190398
6.1125,0.218303571,0.265831594
5.6625,0.202232143,0.30436253
5.7375,0.204910714,0.242747583
5.3125,0.189732143,0.261920103
4.225,0.150892857,0.127672956
4.5,0.160714286,0.348336595
4.6,0.164285714,0.281361426
4.5875,0.163839286,0.354318254
4.4,0.157142857,0.265605875
4.925,0.175892857,0.124385749
4.975,0.177678571,0.241786284
5.2375,0.187053571,0.30334728
5.7875,0.206696429,0.229016441
5.6125,0.200446429,0.207520498
4.5625,0.162946429,0.205166717
4.65,0.166071429,0.190105787
4.0875,0.145982143,0.168535726
4.9375,0.176339286,0.116993464
4.325,0.154464286,0.118870267
5.0125,0.179017857,0.226303706
4.775,0.170535714,0.204763288
4.825,0.172321429,0.234874341
4.5,0.160714286,0.323445882
5.3,0.189285714,0.255364807
4.85,0.173214286,0.16971917
4.625,0.165178571,0.302040816
4.575,0.163392857,0.212746305
4.525,0.161607143,0.241565882
4.5375,0.162053571,0.199106573
5.3625,0.191517857,0.121252498
5.5375,0.197767857,0.130948474
4.4625,0.159375,0.125208125
4.45,0.158928571,0.22603219
5.225,0.186607143,0.249596384
5.1375,0.183482143,0.257890247
6.0875,0.217410714,0.246559955
5.525,0.197321429,0.13283208
5.4625,0.195089286,0.264571254
5.5625,0.198660714,0.156349898
5.525,0.197321429,0.185502283
4.5,0.160714286,0.379732091
5.625,0.200892857,0.265888104
5.7125,0.204017857,0.290748899
5.45,0.194642857,0.29914301
4.5125,0.161160714,0.367157665
4.4875,0.160267857,0.217631579
5.575,0.199107143,0.225475842
4.6625,0.166517857,0.267481524
4.525,0.161607143,0.326343005
4.8,0.171428571,0.405437352
4.7,0.167857143,0.310013717
5.0625,0.180803571,0.322670376
4.9625,0.177232143,0.234958654
3.9875,0.142410714,0.221414024
4.5125,0.161160714,0.212583995
5.3375,0.190625,0.248292248
6.0875,0.217410714,0.279125487
6.25,0.223214286,0.235613136
6.075,0.216964286,0.299688474
6.2125,0.221875,0.220314319
6.3,0.225,0.119818457
6.3375,0.226339286,0.139629746
6.275,0.224107143,0.149601276
6,0.214285714,0.277970375
5.8375,0.208482143,0.147040691
5.925,0.211607143,0.180958591
6.1,0.217857143,0.266823688
6.1625,0.220089286,0.228380634
6.1,0.217857143,0.193318899
6.1125,0.218303571,0.278628495
6.55,0.233928571,0.145085803
6.7125,0.239732143,0.201860465
5.8875,0.210267857,0.238246506
5.575,0.199107143,0.171506352
5.575,0.199107143,0.139006663
4.9,0.175,0.188797986
6.025,0.215178571,0.194813214
5.8875,0.210267857,0.188036907
5.175,0.184821429,0.096833692
5.1125,0.182589286,0.150880691
6.075,0.216964286,0.102392344
6.475,0.23125,0.130461729
6.5125,0.232589286,0.128205128
6.5,0.232142857,0.10307358
6.475,0.23125,0.182054616
5.8,0.207142857,0.193706981
6.025,0.215178571,0.243387909
6.025,0.215178571,0.189928505
5.8625,0.209375,0.140117538
6.625,0.236607143,0.079304897
6.1125,0.218303571,0.184109764
5.825,0.208035714,0.073914383
6.65,0.2375,0.109709962
5.5,0.196428571,0.143218463
6.2875,0.224553571,0.156427929
6.475,0.23125,0.152281314
6.675,0.238392857,0.241563055
6.475,0.23125,0.187860395
6.9,0.246428571,0.205354427
6.8375,0.244196429,0.187422553
6.6625,0.237946429,0.243821579
6.45,0.230357143,0.237775061
7.4625,0.266517857,0.088724036
5.5625,0.198660714,0.180234219
6.3625,0.227232143,0.134734972
6.4875,0.231696429,0.148487626
6.175,0.220535714,0.22763238
5.5625,0.198660714,0.205333333
6.575,0.234821429,0.224942396
6.5625,0.234375,0.257525084
5.05,0.180357143,0.418424963
5.3375,0.190625,0.113648722
5.475,0.195535714,0.317283163
6.1125,0.218303571,0.206825537
6.3875,0.228125,0.321135647
6.7875,0.242410714,0.288188529
6.5625,0.234375,0.381634372
7.7375,0.276339286,0.222837022
6.575,0.234821429,0.247936017
7.6375,0.272767857,0.219338422
7.25,0.258928571,0.194805195
7.45,0.266071429,0.293667546
7.175,0.25625,0.230166503
8.125,0.290178571,0.205771644
8.0875,0.288839286,0.159959246
7.7625,0.277232143,0.221098661
6.4125,0.229017857,0.143472409
7.6375,0.272767857,0.129553547
7.7,0.275,0.175390518
7.65,0.273214286,0.225120499
7.85,0.280357143,0.313953488
7.7375,0.276339286,0.282770606
7.9,0.282142857,0.252562225
8.1,0.289285714,0.285244242
7.8875,0.281696429,0.313037073
7.9625,0.284375,0.24785333
8,0.285714286,0.191081331
7.9875,0.285267857,0.146299484
7.95,0.283928571,0.208848245
7.625,0.272321429,0.189815922
7.7625,0.277232143,0.232222775
7.075,0.252678571,0.266317887
6.375,0.227678571,0.232481659
5.375,0.191964286,0.302728896
5.7375,0.204910714,0.341652532
4.9375,0.176339286,0.340566038
5.0125,0.179017857,0.345266699
6.5875,0.235267857,0.315065243
7.0125,0.250446429,0.387296492
6.6,0.235714286,0.346983708
6.525,0.233035714,0.394293417
5.825,0.208035714,0.235075494
6.2125,0.221875,0.195121951
6.525,0.233035714,0.169933078
6.4875,0.231696429,0.123498318
6.625,0.236607143,0.153883378
6.7,0.239285714,0.203690037
7.0125,0.250446429,0.19939653
6.8,0.242857143,0.272750317
6.775,0.241964286,0.281558185
7.75,0.276785714,0.222058462
7.75,0.276785714,0.221139795
6.85,0.244642857,0.295419847
6.4125,0.229017857,0.30831438
7.5375,0.269196429,0.212261847
7.6375,0.272767857,0.281060053
8.3625,0.298660714,0.317971227
7.525,0.26875,0.327193408
8.8,0.314285714,0.25648556
8.4625,0.302232143,0.23874092
8.875,0.316964286,0.242177876
8.975,0.320535714,0.236779981
9,0.321428571,0.232637203
9.1125,0.325446429,0.267291614
8.925,0.31875,0.349987447
8.6625,0.309375,0.237524462
9.3625,0.334375,0.19425548
8.35,0.298214286,0.151084711
8.7625,0.312946429,0.241091736
9.4375,0.337053571,0.125151589
8.7625,0.312946429,0.199947998
8.65,0.308928571,0.254224071
9.0125,0.321875,0.227194067
10.025,0.358035714,0.212167689
9.6625,0.345089286,0.234196117
6.7375,0.240625,0.248574144
6.425,0.229464286,0.246276596
8.3375,0.297767857,0.259093174
8.35,0.298214286,0.268777614
7.2625,0.259375,0.290729295
5.4,0.192857143,0.244407024
5.2875,0.188839286,0.344408629
5.8,0.207142857,0.349315068
6.9875,0.249553571,0.308206107
5.1875,0.185267857,0.271267673
5.275,0.188392857,0.337272027
5.3375,0.190625,0.255362099
5.35,0.191071429,0.374059663
5.9,0.210714286,0.300825593
5.9125,0.211160714,0.273521851
5.9,0.210714286,0.306882591
5.4125,0.193303571,0.310497525
5.825,0.208035714,0.20972073
5.4625,0.195089286,0.261078484
6.3875,0.228125,0.305732484
5.8875,0.210267857,0.233036157
5.575,0.199107143,0.316725979
5.3625,0.191517857,0.247322794
5.375,0.191964286,0.285405405
6.075,0.216964286,0.214304291
6.2125,0.221875,0.212980132
6.325,0.225892857,0.276686808
6.2375,0.222767857,0.256666667
6.275,0.224107143,0.200502972
6.2875,0.224553571,0.240777667
6.0875,0.217410714,0.215846995
6.125,0.21875,0.203121248
6.4,0.228571429,0.143529995
5.9875,0.213839286,0.099759615
6.325,0.225892857,0.108458217
6.675,0.238392857,0.093403827
6.3125,0.225446429,0.185847797
6.9375,0.247767857,0.205852156
6.6375,0.237053571,0.194921583
7.1125,0.254017857,0.238364935
6.725,0.240178571,0.236104279
6.8125,0.243303571,0.210695433
7.775,0.277678571,0.168768631
7.425,0.265178571,0.091059212
7.2125,0.257589286,0.132015617
7.2125,0.257589286,0.21991911
7.0875,0.253125,0.193250789
6.9125,0.246875,0.276556353
6.575,0.234821429,0.256410256
5.9125,0.211160714,0.323820755
5.6375,0.201339286,0.368959108
4.4375,0.158482143,0.353276353
3.975,0.141964286,0.399898374
6.1125,0.218303571,0.249126078
4.8,0.171428571,0.322403119
5.7125,0.204017857,0.385545141
5.6625,0.202232143,0.307841239
5.725,0.204464286,0.373806999
6.3875,0.228125,0.245647969
7.3,0.260714286,0.369348659
5.4125,0.193303571,0.313013187
5.7875,0.206696429,0.499384615
6.4,0.228571429,0.392111959
7.15,0.255357143,0.352596741
7.425,0.265178571,0.408280922
7.4375,0.265625,0.42032967
7.525,0.26875,0.345974026
8.075,0.288392857,0.328505056
8.2125,0.293303571,0.227659574
9.1875,0.328125,0.259312321
9.975,0.35625,0.233773377
7.825,0.279464286,0.324824684
6.5,0.232142857,0.203398832
7.3,0.260714286,0.2627384
6.4125,0.229017857,0.284581739
7.4125,0.264732143,0.160493827
7.0875,0.253125,0.181268882
7.6,0.271428571,0.123708609
7.825,0.279464286,0.236079035
7.0875,0.253125,0.282407407
7.15,0.255357143,0.215968262
7.575,0.270535714,0.366403067
7.7875,0.278125,0.272683164
8.1375,0.290625,0.254637865
7.975,0.284821429,0.319026433
8.0875,0.288839286,0.29008016
8.1,0.289285714,0.200603318
7.1625,0.255803571,0.264592511
7.225,0.258035714,0.292820803
7.9875,0.285267857,0.296542553
8.025,0.286607143,0.183455115
5.7875,0.206696429,0.286159955
6.7875,0.242410714,0.280528053
8.175,0.291964286,0.274538106
7,0.25,0.351958368
6.7,0.239285714,0.196540486
5.0875,0.181696429,0.318611987
4.9625,0.177232143,0.306228825
5.925,0.211607143,0.412346339
5.275,0.188392857,0.382502001
5.575,0.199107143,0.35798223
4.6875,0.167410714,0.308860061
5.55,0.198214286,0.113951012
5.95,0.2125,0.146286991
5.8125,0.207589286,0.113988095
5.25,0.1875,0.162097017
7.1375,0.254910714,0.056917442
5.1875,0.185267857,0.135095448
5.725,0.204464286,0.07946454
7.125,0.254464286,0.113693643
6.1625,0.220089286,0.131716726
5.2125,0.186160714,0.118255521
6.05,0.216071429,0.23973676
5.525,0.197321429,0.320047239
6.025,0.215178571,0.189763544
5.1875,0.185267857,0.279670975
5.25,0.1875,0.214792899
5.575,0.199107143,0.272012103
