MLD,pMLD,activity
23.72580645,0.260723148,0.154994065
24.70967742,0.271534917,0.182105263
26.67741935,0.293158454,0.131933777
26.85483871,0.295108118,0.11598205
27.56451613,0.302906771,0.119662625
27.83870968,0.305919887,0.130411255
28.41935484,0.312300603,0.123597507
24.56451613,0.269939738,0.162446505
23.56451613,0.258950727,0.211592671
20.08064516,0.22066643,0.157385399
20.53225806,0.22562921,0.088235294
21.51612903,0.236440978,0.15981815
19,0.208791209,0.18146376
19.25806452,0.211627083,0.073874178
18.08064516,0.198688408,0.12028597
18.38709677,0.202056009,0.067151263
22.51612903,0.247429989,0.093027457
24.75806452,0.272066643,0.071187044
26.24193548,0.288372917,0.113114754
25.66129032,0.281992201,0.077218664
25.30645161,0.278092875,0.099505223
25.4516129,0.279688054,0.120913819
23.77419355,0.261254874,0.075803844
22.06451613,0.24246721,0.097972973
18.16129032,0.199574619,0.144185199
16.96774194,0.186458703,0.165201465
19.09677419,0.209854661,0.195834856
20.77419355,0.228287841,0.204537205
21.38709677,0.235023041,0.159453707
21.67741935,0.2382134,0.159671533
21.62903226,0.237681673,0.194134342
23.08064516,0.253633463,0.141068012
23.03225806,0.253101737,0.152416357
23.27419355,0.255760369,0.162162162
24.83870968,0.272952854,0.088255613
25.03225806,0.275079759,0.091510277
25.08064516,0.275611485,0.073387829
25.08064516,0.275611485,0.074220861
23.83870968,0.261963843,0.070083303
24.27419355,0.26674938,0.07908485
23.16129032,0.254519674,0.062620593
22.77419355,0.250265863,0.101617888
18.96774194,0.208436725,0.157789493
19.03225806,0.209145693,0.263408384
19.25806452,0.211627083,0.249407475
20.91935484,0.22988302,0.192300838
19.40322581,0.213222262,0.31297434
20.74193548,0.227933357,0.161936561
22.19354839,0.243885147,0.17314365
20.12903226,0.221198157,0.260660882
19.03225806,0.209145693,0.279118209
19.83870968,0.218007799,0.271005087
19.37096774,0.212867777,0.268938725
16.22580645,0.178305565,0.373500545
10.59677419,0.116448068,0.386624869
14.11290323,0.155086849,0.339387464
11.64516129,0.127968805,0.39074329
13.38709677,0.147110954,0.343209877
16.96774194,0.186458703,0.161100536
16.09677419,0.176887629,0.15706435
14.16129032,0.155618575,0.226898616
13.33870968,0.146579227,0.237734488
17.43548387,0.191598724,0.141312057
16.22580645,0.178305565,0.139517345
18.53225806,0.203651188,0.198658218
17.72580645,0.194789082,0.157195964
15.96774194,0.175469692,0.110770341
18.61290323,0.204537398,0.09430573
19.16129032,0.21056363,0.11902615
17.67741935,0.194257356,0.114462081
20.77419355,0.228287841,0.114189309
21.25806452,0.233605105,0.091954023
20.33870968,0.223502304,0.100957354
18.19354839,0.199929103,0.071464519
19.93548387,0.219071251,0.077485132
18.79032258,0.206487061,0.066048863
20.43548387,0.224565757,0.050351088
20.59677419,0.226338178,0.07148893
22.56451613,0.247961716,0.124171904
20.4516129,0.224742999,0.120215815
19.70967742,0.216589862,0.191519943
20.83870968,0.22899681,0.137609842
21.9516129,0.241226515,0.113691508
23.12903226,0.25416519,0.197493286
22.72580645,0.249734137,0.176410256
21.69354839,0.238390642,0.164043372
17.87096774,0.196384261,0.187271397
12.59677419,0.13842609,0.255228642
9.967741935,0.109535626,0.297750865
11.85483871,0.130272953,0.275243207
12.33870968,0.135590216,0.207434683
11.16129032,0.122651542,0.275405787
14.58064516,0.16022687,0.188805347
14.62903226,0.160758596,0.186997434
16.43548387,0.180609713,0.099398656
16.24193548,0.178482808,0.10738014
18.35483871,0.201701524,0.049529558
19.37096774,0.212867777,0.081469358
22.64516129,0.248847926,0.032619952
18.90322581,0.207727756,0.020353238
21.11290323,0.232009926,0.042140234
22.75806452,0.250088621,0.0377391
23.46774194,0.257887274,0.03564085
23.69354839,0.260368664,0.030073896
23.43548387,0.25753279,0.034389294
23.41935484,0.257355548,0.009438733
22.58064516,0.248138958,0
22.30645161,0.245125842,0.029333805
22.74193548,0.249911379,0.042142979
22.91935484,0.251861042,0.013232181
22.69354839,0.249379653,0.077271145
21.82258065,0.239808579,0.017609211
22.87096774,0.251329316,0.036292384
21.70967742,0.238567884,0.025940997
22.06451613,0.24246721,0.048052171
19.61290323,0.215526409,0.137175893
21.5483871,0.236795463,0.115301902
18.82258065,0.206841546,0.113915531
16.88709677,0.185572492,0.17659787
14,0.153846154,0.237293898
16.0483871,0.176355902,0.22654421
16.40322581,0.180255229,0.270747075
15.30645161,0.168202765,0.235314808
18.14516129,0.199397377,0.236062557
19.79032258,0.217476072,0.17512275
20.67741935,0.227224389,0.221457561
20.5483871,0.225806452,0.144448312
19.4516129,0.213753988,0.18740046
21,0.230769231,0.158306652
21.20967742,0.233073378,0.189149827
22.46774194,0.246898263,0.098130009
23.61290323,0.259482453,0.068715775
24.82258065,0.272775611,0.126710403
22.08064516,0.242644452,0.230392157
23.38709677,0.257001063,0.204162182
23.51612903,0.258419,0.169660324
25.58064516,0.281105991,0.098228381
26.17741935,0.287663949,0.094034566
25.46774194,0.279865296,0.083196197
24.87096774,0.273307338,0.06678733
25.74193548,0.282878412,0.074240518
24.14516129,0.265331443,0.06378639
25.24193548,0.277383906,0.054949121
24.69354839,0.271357675,0.061688312
24.35483871,0.26763559,0.012642882
25.27419355,0.277738391,0.049815822
23.62903226,0.259659695,0.08212901
25.70967742,0.282523928,0.118180234
24.20967742,0.266040411,0.12162642
25.37096774,0.278801843,0.108350951
25.12903226,0.276143212,0.099469965
25.14516129,0.276320454,0.111052446
25.69354839,0.282346686,0.143677161
27.11290323,0.297943991,0.144618056
27.03225806,0.297057781,0.099690615
24.82258065,0.272775611,0.07516922
17.5,0.192307692,0.157268961
14.70967742,0.161644807,0.176753293
13.48387097,0.148174406,0.218107725
15.66129032,0.172102091,0.236413984
16.40322581,0.180255229,0.221214713
18.5,0.203296703,0.107697559
16.46774194,0.180964197,0.10106383
17.70967742,0.19461184,0.162899309
19.33870968,0.212513293,0.148025712
18.91935484,0.207904998,0.093014773
19.59677419,0.215349167,0.089905933
20.35483871,0.223679546,0.083201962
20.11290323,0.221020915,0.130706922
20.70967742,0.227578873,0.072626695
19.82258065,0.217830557,0.058259454
19.88709677,0.218539525,0.076638966
22.03225806,0.242112726,0.073117097
21.56451613,0.236972705,0.047705096
23.16129032,0.254519674,0.052196287
22.93548387,0.252038284,0.080065064
20.01612903,0.219957462,0.02152259
