MLD,pMLD,activity
13.3625,0.238616071,0.134735645
15.725,0.280803571,0.20997191
15.975,0.285267857,0.258823529
15.6125,0.278794643,0.1952102
17.1625,0.306473214,0.199304952
16.925,0.302232143,0.193903472
16.8,0.3,0.223300971
17.25,0.308035714,0.296027634
17.7125,0.316294643,0.274872133
18.0875,0.322991071,0.282047063
17.325,0.309375,0.142857143
16.7375,0.298883929,0.263421371
16.9875,0.303348214,0.235343524
16.9,0.301785714,0.100575214
13.4625,0.240401786,0.152883089
13.85,0.247321429,0.131451334
14.2,0.253571429,0.127052723
14.325,0.255803571,0.116677989
15.05,0.26875,0.070598291
15.05,0.26875,0.160602911
14.825,0.264732143,0.148243359
15.3875,0.274776786,0.083190688
14.9875,0.267633929,0.060219934
16.2625,0.290401786,0.065247977
16.4875,0.294419643,0.070424978
16.775,0.299553571,0.084540651
16.725,0.298660714,0.064745763
16.9625,0.302901786,0.024944473
16.9875,0.303348214,0.014758881
17.1,0.305357143,0.012446718
16.5,0.294642857,0.037112354
16.4,0.292857143,0.072551391
16.35,0.291964286,0.061008862
15.4,0.275,0.090373612
16.0125,0.2859375,0.111777816
16,0.285714286,0.117445643
15.9125,0.284151786,0.113480176
15.75,0.28125,0.180698529
14.925,0.266517857,0.196643561
14.65,0.261607143,0.1421993
14.9125,0.266294643,0.251490313
14.375,0.256696429,0.187971275
14.575,0.260267857,0.194192054
15.575,0.278125,0.184985194
14.6625,0.261830357,0.20180149
15.775,0.281696429,0.217545101
15.9375,0.284598214,0.255001819
14.1625,0.252901786,0.21001221
11.7375,0.209598214,0.301310861
11.2875,0.2015625,0.363284846
9.025,0.161160714,0.293512222
8.3,0.148214286,0.440722129
10.5875,0.1890625,0.365180824
9.125,0.162946429,0.34696756
8.075,0.144196429,0.381488325
8.2875,0.147991071,0.357055429
9.0375,0.161383929,0.288919103
9.975,0.178125,0.293772641
10.15,0.18125,0.337035751
10.7,0.191071429,0.338835641
9,0.160714286,0.305166753
9.95,0.177678571,0.280326383
10.4375,0.186383929,0.250265863
7.8,0.139285714,0.315724382
9.4875,0.169419643,0.346608474
10.5125,0.187723214,0.305324459
10.4375,0.186383929,0.292849632
9.925,0.177232143,0.399293286
9.75,0.174107143,0.28988955
9.675,0.172767857,0.282976519
10.1125,0.180580357,0.361017251
11.15,0.199107143,0.331130205
12.4,0.221428571,0.298562354
12.8,0.228571429,0.178283078
10.9,0.194642857,0.202564547
10.775,0.192410714,0.243932466
11.05,0.197321429,0.25625328
11.05,0.197321429,0.170019241
9.5375,0.1703125,0.190709904
10.4,0.185714286,0.249032031
11.5625,0.206473214,0.251029543
10.275,0.183482143,0.218771686
9.2375,0.164955357,0.231348769
9.1875,0.1640625,0.331918819
9.4375,0.168526786,0.378654709
10.5125,0.187723214,0.385119156
11.875,0.212053571,0.352193375
11.4125,0.203794643,0.31942446
13.3625,0.238616071,0.216378526
11.7875,0.210491071,0.294690604
11.325,0.202232143,0.192076605
9.5375,0.1703125,0.295708073
11.5625,0.206473214,0.264926774
11.825,0.211160714,0.213969775
10.75,0.191964286,0.220251716
10.8625,0.193973214,0.280688337
11.5625,0.206473214,0.345550764
11.6625,0.208258929,0.259493671
8.475,0.151339286,0.37909917
9.6125,0.171651786,0.379634858
11.525,0.205803571,0.268860662
12.0625,0.215401786,0.232394366
12.5,0.223214286,0.244045216
11.5,0.205357143,0.144255634
12.9875,0.231919643,0.214828897
14.3375,0.256026786,0.144527681
14.425,0.257589286,0.115719311
12.7875,0.228348214,0.138415988
10.7375,0.191741071,0.178701398
11.7,0.208928571,0.218720334
11.7625,0.210044643,0.189262966
11.3625,0.202901786,0.188340807
12.6625,0.226116071,0.19011544
12.9625,0.231473214,0.156043125
12.775,0.228125,0.144837924
13.3375,0.238169643,0.155551416
14.075,0.251339286,0.147031103
12.275,0.219196429,0.108756274
12.55,0.224107143,0.15452454
