MLD,activity
352,0.491760624457936
364,0.382571732199787
387,0.337927967985771
398,0.369189907038513
405,0.259340179156653
356,0.376489459211732
327,0.415795586527294
361,0.333409768401743
424,0.204674220963173
380,0.222093023255814
432,0.246390098556039
346,0.223059360730594
357,0.303879793675712
398,0.285336273428886
435,0.274696132596685
437,0.297506448839209
438,0.230346947738252
431,0.257009345794392
505,0.18346312414109
539,0.288565022421525
622,0.299911855442926
656,0.321120689655172
620,0.326284674852206
604,0.268781669971359
580,0.167670011148272
573,0.238129324743498
706,0.209040844424048
685,0.22253000923361
719,0.1261629226231
733,0.0855263157894737
730,0.189065012634964
741,0.205151378219611
739,0.155324440425051
688,0.236931432450781
679,0.214365629894831
709,0.21118153010412
618,0.220614828209765
578,0.297271648873072
565,0.181818181818182
557,0.166857142857143
584,0.148572765559195
643,0.163020465772759
599,0.143422584400466
599,0.16412577417818
578,0.162667281956622
663,0.145773979107312
558,0.0820624546114742
613,0.175167952226922
511,0.102831940575673
514,0.0650789908040556
519,0.0628501827040195
526,0.0632183908045977
549,0.0467266974933074
542,0.0300099206349206
500,0.0128012048192771
542,0.0272459499263623
481,0.0806170689226176
469,0.096085409252669
492,0.120049504950495
544,0.280310621242485
536,0.2085284693123
557,0.20999053030303
552,0.141411708022163
562,0.23086269744836
558,0.237490846961191
481,0.2326671601283
510,0.148776350860189
479,0.122512586909614
490,0.212032993692382
410,0.359433962264151
414,0.324669402644779
461,0.216118047673099
433,0.306823420931305
551,0.177910052910053
556,0.242775935575557
496,0.109356860924077
541,0.13618864292589
428,0.220677883443063
512,0.119116933527414
504,0.186699507389163
516,0.106245513280689
515,0.17208413001912
489,0.0879120879120879
417,0.106559375762009
430,0.147646043874784
436,0.112432936785631
478,0.0590032910202163
512,0.085720887245841
454,0.0828511918537376
429,0.118727915194346
430,0.100709544518196
432,0.16206652512385
521,0.201243380151969
519,0.153291056199431
535,0.130253940455341
499,0.0886903464807147
542,0.134175048148941
520,0.147135416666667
540,0.271623672230652
530,0.279525862068966
513,0.316673941510258
481,0.311676713552132
481,0.412519017604869
477,0.271026115566523
419,0.300733496332518
486,0.327085088458298
541,0.259480626545754
444,0.311073541842773
532,0.220230737536053
495,0.197793046012909
537,0.177276559865093
396,0.224077509791795
480,0.195041999590248
469,0.191405439069961
526,0.128288802773812
531,0.167392657125078
613,0.135014233428223
610,0.120135701456795
607,0.135693215339233
613,0.0759416767922236
607,0.111615432226119
603,0.066530612244898
612,0.074673304293715
593,0.0817713697219361
623,0.144826167455256
541,0.109489051094891
579,0.0992472266244057
623,0.0839813374805599
473,0.166203335980937
532,0.125374326212817
611,0.0906771344455348
624,0.136569070544311
542,0.189189189189189
499,0.271594508975713
479,0.345942647956071
658,0.342875184171753
542,0.380682966255809
583,0.282877406281662
648,0.399363057324841
704,0.340932015331854
654,0.313980582524272
662,0.292473547614294
564,0.274756493506494
512,0.243615323224262
556,0.190839694656489
565,0.186568687487242
601,0.126001602564103
556,0.140073081607795
540,0.11977886977887
513,0.113383275966795
492,0.160796941034413
537,0.105449537674602
537,0.0492620662145991
593,0.0304321363359708
609,0.132071632071632
649,0.0845014807502468
701,0.148094147052697
761,0.111540024380333
644,0.122129648445438
696,0.132258731142798
731,0.0645094378759593
710,0.0389931916649474
670,0.0719530102790015
661,0.0650458519940286
668,0.0285119667013528
713,0.0670859538784067
680,0.071369466280513
474,0.29608938547486
440,0.249479383590171
560,0.34108012394865
457,0.437795953508394
405,0.326898326898327
364,0.324978392394123
401,0.305695142378559
430,0.271232306411324
418,0.321474222411589
393,0.341285192349022
470,0.34329364187823
464,0.179639492011471
528,0.163704396632367
404,0.134465351078476
564,0.193570451436389
599,0.072171795439451
573,0.110346358792185
504,0.124784482758621
448,0.170799486960239
592,0.088856366297303
570,0.078475798146241
576,0.0337851929092805
574,0.0348067478112321
505,0.0851109674639086
519,0.0959170447180817
509,0.080195703041906
497,0.156895472564156
541,0.0879716489472587
574,0.0340121771992442
530,0.0283747131233048
542,0.0226883561643836
527,0.0415684593957574
533,0.0778997202496234
543,0.0520304568527919
547,0.0283898305084746
545,0.048356309650053
580,0.0209625668449198
543,0.0713972842750766
549,0.035451794206658
575,0.116542994325622
574,0.0995661605206074
578,0.190915075707702
571,0.3122035360069
524,0.312275512360025
543,0.40656146179402
589,0.408635794743429
625,0.301765316718588
507,0.448379480575231
569,0.335160202360877
618,0.332270408163265
591,0.249683677773092
627,0.258307487815685
629,0.250937982785257
576,0.208204675782973
650,0.185261707988981
585,0.260553470919325
569,0.232976542928718
552,0.192383025027203
592,0.13575808839078
569,0.130996714129244
616,0.12559081701553
637,0.0994869507026545
609,0.0873578021034557
671,0.0820168794633196
686,0.054253747097319
698,0.0464629552113855
760,0.010575296108291
705,0.0333692142088267
692,0.0321961620469083
706,0.0849925069578249
689,0.0409519725557461
682,0.0748605748605749
714,0.120660811375993
733,0.118688925081433
748,0.20364932885906
640,0.166223676139849
629,0.303733389580257
636,0.254683961292979
642,0.22567703109328
648,0.192628071636818
646,0.213953488372093
692,0.0914344685242518
655,0.0938511326860841
648,0.0883002207505519
723,0.0706864941943369
721,0.0124718871396442
725,0
732,0.0287052117263844
729,0.0463508843260825
731,0.0433023067583974
792,0.0296266233766234
788,0
798,0
790,0
803,0
798,0
797,0
807,0.02103985433947
801,0.0166059133252329
806,0.0152687296416938
793,0.0521259198691742
796,0.0833502332184141
799,0.0413156839149619
766,0.154587432242522
551,0.236705317872851
472,0.397414512093411
469,0.404032092162107
398,0.445317345462063
391,0.365938329589545
375,0.216750841750842
408,0.323522999781993
451,0.215539383561644
467,0.21651295564339
495,0.265382088898621
513,0.120241314749324
518,0.114419396001701
572,0.089629789997835
550,0.120586984262016
526,0.0186757215619694
558,0.0464672183322724
589,0.0462513199577613
592,0.0533613445378151
557,0.0521575198994554
525,0.0431594385082757
540,0.0393246860201771
561,0.0747406309549015
581,0.148412865251209
568,0.119816628464263
558,0.0902706052468498
513,0.0440393281442032
517,0.10453034081463
513,0.068269818626452
512,0.133291744645456
462,0.106644096487516
454,0.153069987118935
492,0.097277073373519
499,0.156945027276542
490,0.138042078145127
498,0.197234042553191
489,0.215601075936271
510,0.300469483568075
490,0.329860387580746
418,0.420665801988759
534,0.296019900497512
514,0.306187539868169
534,0.30711690532165
541,0.250104384133612
535,0.238323603002502
536,0.258591065292096
506,0.146459109844332
556,0.165194917079474
539,0.169907016060862
472,0.158940397350993
503,0.178177966101695
502,0.141679323063571
483,0.174217553075071
497,0.102897558749715
396,0.237295724199687
495,0.0852459016393443
504,0.0815508021390374
484,0.0989061075660893
498,0.0662557781201849
458,0.156187954996691
552,0.0984251968503937
539,0.0779816513761468
419,0.14647137150466
414,0.300289596792159
403,0.328953131844065
489,0.378647071536633
395,0.380901969087444
390,0.363617156137756
445,0.417021276595745
407,0.484774665042631
424,0.403461776220894
447,0.406351791530945
496,0.346737792367665
508,0.328906412118697
500,0.321927811391613
460,0.357798165137615
401,0.287361322601697
448,0.337855297157623
490,0.242068665797479
395,0.333114035087719
518,0.197080291970803
485,0.147554986120009
503,0.130679359584595
405,0.170084178717893
606,0.131289138415029
396,0.249944456787381
476,0.413457181694608
526,0.224642190416926
495,0.339874919128747
602,0.360017123287671
