MLD,activity
735,0.0428015564202335
761,0.0447052947052947
623,0.0670761670761671
675,0.111274871039057
699,0.116961902450861
691,0.0733496332518337
716,0.0170244263508512
701,0.0495324740965378
715,0.0881035340965655
794,0.0274005819592628
790,0.0261832829808661
796,0.0558069381598793
755,0.0380475594493116
655,0.0480465906333414
647,0.029969262295082
652,0.0551289083927592
658,0.0587620788717681
626,0.0696037539103233
639,0.0797290255341324
634,0.13141268637857
689,0.113442303000732
687,0.111274150158963
664,0.0977842003853565
650,0.156318480642805
612,0.089185393258427
624,0.129936305732484
604,0.138623561107029
516,0.20796121459556
533,0.205658056580566
509,0.143137254901961
572,0.254168772107125
549,0.153421368547419
544,0.202639941334637
537,0.179642110155705
510,0.141278231619414
559,0.229844767150726
689,0.176543824701195
638,0.126567020250723
676,0.167004561581348
726,0.117076808351976
715,0.0637019230769231
726,0.0579462102689487
728,0.0548523206751055
770,0.0564943253467844
727,0.0174747723357125
725,0.0614103564923237
730,0.0440362355309512
728,0.0168210628961482
732,0.0455919395465995
727,0
724,0.0384810126582278
722,0.015857760691975
717,0
701,0.0145895153313551
697,0.0164983994090126
729,0.0409181636726547
784,0.0150704910063199
736,0
748,0.027970297029703
799,0.0548972188633615
748,0.0128547174387582
751,0
761,0.0127086967356093
811,0.012448132780083
807,0.0122488975992161
808,0.0260698475159862
812,0.0129016553067186
808,0.0125
812,0.0254195459032577
758,0
714,0.0127984248092542
720,0.0265464562985224
713,0.070959595959596
711,0.0985631459541215
769,0.147080561714708
746,0.208560118753093
517,0.252325012236907
371,0.318786588610963
391,0.389382845188285
483,0.385731857318573
396,0.337827898994852
454,0.284249084249084
451,0.282438770192809
549,0.260166840458811
521,0.204375932371954
568,0.167920978363123
575,0.14726609963548
582,0.138868832731649
580,0.0641764853346703
626,0.0295616717635066
674,0.0619897959183673
696,0.0432471611500362
700,0.0766593191280921
690,0.0700389105058366
669,0.0514501891551072
717,0.0259184700553598
760,0
811,0.01361230148727
795,0.02535140562249
792,0
789,0
766,0.0127883650952859
778,0.013234919826928
783,0
802,0
807,0
816,0.0533333333333333
838,0
810,0
694,0.0872137895549267
576,0
573,0.0640259093173891
676,0.0171990171990172
747,0.0128269617706237
754,0
742,0.031437125748503
745,0.0451709508360369
748,0.0558801117602235
682,0.122166246851385
663,0.151386460154884
705,0.155233739837398
641,0.238616128211651
545,0.243933588761175
437,0.213994910941476
525,0.25867585527935
403,0.23097679438748
458,0.239936017062117
566,0.194944877655284
641,0.204418418951291
657,0.16872861279284
649,0.197645770599507
651,0.139635968486824
636,0.140280021540118
639,0.138457488812845
837,0.0697009102730819
842,0.0336048879837067
852,0.014525993883792
764,0.0837050642875886
734,0.0187419768934531
832,0.0132501948558067
814,0.0290224032586558
808,0.0177389462536405
799,0.0404934298739608
801,0
803,0
801,0.0130616509926855
815,0.0130821559392988
830,0.0263019463440295
807,0
817,0.0141650776355217
814,0
781,0.0307017543859649
777,0.0582681413541948
800,0
811,0.0133761369716426
811,0
799,0.0418819689964645
812,0.0270628814009021
809,0.0275601188867874
810,0.0589318600368324
822,0.0138426044603948
798,0.0138925995191023
800,0.0139573070607553
821,0.0676274944567627
799,0.0473044397463002
803,0.120324352602668
801,0.187695516162669
804,0.281144343302991
618,0.21587846116148
446,0.401549559177131
387,0.503248375812094
424,0.398325947808961
427,0.324013157894737
419,0.305265772478887
445,0.277023751817741
528,0.249936692833629
600,0.24865831842576
518,0.184276414621933
538,0.289717287965974
582,0.133236434108527
602,0.185777559055118
613,0.150404569252737
598,0.105238649592549
578,0.131988332523092
609,0.0475118779694924
636,0.0887634684453566
639,0.115219042795644
659,0.0634610690749329
629,0.0616042242896656
647,0.0591411673952173
651,0.0354591836734694
677,0.0537442689760571
674,0.0776699029126214
643,0.0622479838709677
645,0.0652440519990189
683,0.0610521235521236
724,0.0457339562330956
747,0.0574348990021903
714,0.0314389359129383
717,0.0314902058021324
737,0.025653798256538
725,0.0484462931245412
718,0.0869674817242249
709,0.0777420153503342
733,0.099017199017199
761,0.0595724237328849
764,0.0957064044135284
768,0.0599306587419515
766,0.142042637580565
742,0.162767295597484
757,0.113107287449393
757,0.126286008230453
703,0.064177959601125
650,0.117378048780488
655,0.21282575370465
547,0.166623544631307
497,0.362613316661457
467,0.205629397967162
546,0.240110650069156
598,0.150604026845638
605,0.165056150430922
563,0.0794233289646134
656,0.0963823607076842
700,0.0744173728813559
671,0.118861024033438
701,0.0651282051282051
665,0.0610666666666667
628,0.0594825286743131
676,0.0941739824421389
655,0.0689564761405349
674,0.0682730923694779
671,0.0489189189189189
670,0
683,0.0148247978436658
682,0.0463505594033031
700,0
774,0
831,0.0133725595078898
775,0
776,0.0169356972744112
812,0
821,0.0166577109081139
887,0.0279284164859002
903,0
853,0.0138662316476346
837,0.030157459300774
859,0.0166843220338983
872,0.0288461538461538
878,0.0301746956061408
861,0
854,0
869,0
874,0.0139573070607553
858,0
