Inactive_ants,Random_locations
15.42326,436.1408
15.41813,51.7618
15.33085,65.31377
15.32126,31.16289
15.55686,574.7029
17.24993,97.88635
36.75829,39.69448
36.80099,27.29898
38.27123,20.51945
41.36647,73.87318
45.33291,465.6895
44.63187,430.0131
40.6739,342.8214
36.24778,288.4539
32.62502,129.1515
30.34556,44.72678
32.77575,357.9335
68.92403,18.58968
67.8899,27.69891
66.44193,31.65079
63.62906,233.5262
60.93791,40.23567
62.73878,415.1827
64.38462,108.36
66.51656,154.5828
68.96461,164.5329
71.09618,153.0259
18.06848,77.97683
16.92291,454.9807
16.70304,143.0709
30.09034,152.387
29.00885,99.5013
27.68222,31.96878
25.60239,117.734
23.22112,74.84245
21.95536,99.86764
22.55719,19.66613
23.54241,16.94396
24.03902,583.0749
23.77504,333.1061
23.05421,240.1392
22.27823,477.1724
21.73174,67.24133
22.10945,245.7611
23.51512,261.5131
28.1931,71.41123
18.2368,175.4326
17.92717,545.3964
15.25592,364.1613
14.93741,150.7397
14.57503,133.3537
14.4026,58.00289
14.72619,45.88526
14.49346,24.60422
13.69923,205.0689
14.53543,720.4865
15.47289,248.9363
15.66357,471.2564
15.53506,109.0511
15.34578,304.015
15.32326,14.69123
15.59261,0.7756824
16.27685,318.8671
17.3348,357.3385
18.77294,23.73607
44.34689,388.0259
45.70361,21.57424
43.03792,185.6619
38.84055,63.25838
34.97637,32.74522
32.31208,31.207
31.66154,179.9876
68.72412,136.0302
66.87706,496.9175
64.51199,159.8047
61.03931,672.5661
60.111,55.22015
62.20232,129.799
63.48847,267.8382
64.90199,351.7522
66.5889,229.6136
68.21264,44.06043
17.52667,66.18141
16.00083,448.066
15.59941,658.065
30.85281,746.1061
29.69732,410.5235
28.29978,68.69359
26.46565,542.0231
24.29533,185.3914
22.68948,286.9471
22.47896,614.5151
22.79403,222.322
23.6904,126.9106
24.29817,586.02
24.15544,530.8354
23.55513,210.738
23.21358,21.22884
23.75844,339.873
25.37157,24.75939
23.89566,29.63783
17.84605,44.09619
17.37726,21.53024
16.62151,40.31865
15.15661,25.70408
14.79117,155.2079
14.39907,34.32353
14.03995,22.09798
14.04738,59.41245
14.69576,40.98605
14.94867,27.66775
14.48345,140.387
15.0723,84.18151
15.80808,20.40606
15.8589,21.1516
15.71047,50.04938
15.57269,27.95418
15.58518,74.25659
15.85317,382.8553
16.47578,45.44299
17.43031,20.6454
18.72012,50.93801
20.5727,129.2274
22.84488,31.13946
24.99234,390.5275
45.43227,16.71021
66.44086,211.9107
63.23353,50.28078
59.52104,52.84028
60.71005,57.24569
62.06992,453.0633
62.73916,49.5237
63.19097,2.678831
63.69016,329.6682
64.42918,220.8787
56.7554,24.39124
20.1976,55.78385
19.62107,216.675
18.77434,144.868
17.19535,76.96294
15.46871,124.0123
15.1388,379.1078
32.092,225.9409
30.48555,46.87448
28.75491,125.9353
26.69288,161.2471
24.36353,28.92244
22.8356,583.9363
22.01523,291.3891
21.34208,0.9116236
22.50937,198.9062
23.97359,133.9277
24.17783,655.3024
23.61844,154.5304
23.41985,15.03682
24.21057,573.6258
26.1723,155.7194
19.4256,191.2761
17.76112,19.19354
17.17323,643.541
16.66717,148.2887
16.04589,29.55517
15.35415,332.8261
14.85406,133.1879
14.45779,82.02098
14.1207,450.7843
13.96093,29.30843
14.29082,658.8069
14.999,29.16882
15.35794,48.86711
15.27102,111.3526
15.63717,374.089
16.10853,231.3672
16.0408,53.53674
15.86759,222.2941
15.78303,122.3043
15.85658,219.7784
16.10992,165.208
16.60612,75.14511
17.35818,461.5882
18.47045,50.95525
20.17187,7.614405
22.19707,242.1543
24.28239,149.1759
26.60169,441.4287
65.32491,38.54666
62.09236,216.9385
60.49477,225.3997
61.7663,385.0314
62.21563,89.3127
61.9083,90.50566
61.10278,162.5386
60.58732,24.10646
60.91941,394.4258
21.00784,181.0861
20.28556,67.59634
19.7885,125.7652
19.41296,45.97985
18.60151,56.35981
17.02629,43.41732
15.6922,455.9799
15.64245,590.855
30.79448,323.8469
28.3014,200.7845
25.57168,67.13214
22.93208,162.7799
21.46039,155.5856
20.35658,199.9073
19.35039,193.5636
20.00809,256.7814
21.74175,16.213
22.54789,128.5295
22.38842,22.70761
22.50406,50.35491
23.57372,231.1431
16.14466,51.85775
16.86167,182.7706
16.4255,29.99094
15.99522,259.5477
15.41329,337.3914
14.82238,546.7147
14.33488,258.8169
14.21753,48.85691
14.63379,55.60309
15.26464,307.9695
15.83791,587.7401
16.20592,525.8509
16.33042,52.22814
16.65148,53.87218
16.82651,156.4647
16.58535,393.5772
16.30548,54.50651
16.22053,42.85809
16.29659,156.6473
16.49998,141.1699
16.8673,451.5103
17.42066,13.81925
18.25774,36.60904
19.70545,57.57499
21.61881,619.4334
23.88335,77.6627
26.44283,528.1739
63.95671,85.36682
60.95291,181.042
61.45811,24.99865
62.35949,438.1046
61.81585,131.3517
60.34996,43.69757
58.84794,27.44827
58.21713,336.4142
21.48163,358.4021
20.3201,240.0626
19.95636,36.1847
19.78622,513.3677
19.45258,58.5184
18.55553,140.3915
17.14734,191.0873
16.39166,71.53819
16.39353,437.9212
28.4374,52.31418
25.37189,31.28897
22.48199,140.3355
20.46963,36.30812
19.64531,43.23636
18.97837,52.51655
18.29571,54.58
18.12495,44.51095
19.32549,77.97654
21.075,58.58432
22.18359,212.2446
23.03091,335.7463
24.07153,59.08403
15.35759,410.5786
15.4039,284.3179
16.90486,387.3849
16.74389,184.5848
16.44126,169.6537
15.82252,33.37461
15.1354,113.4372
14.77044,100.32
15.07586,33.695
15.74035,32.59948
16.39927,280.3348
16.89588,197.5916
17.27215,139.1625
17.63367,52.39035
18.05143,46.3387
18.25701,19.0743
17.78629,43.93695
17.33687,420.154
17.11789,230.3323
17.03365,106.6604
17.08811,109.5932
17.37366,35.17107
17.86104,685.9255
18.63954,513.1857
20.02855,387.2463
22.09981,244.0471
24.44543,30.24173
26.81425,185.8694
42.83194,43.03977
43.43959,348.2617
40.39194,28.2302
62.82308,2.316209
60.05779,77.56508
60.98602,360.5775
61.38008,136.8467
60.13005,55.90204
56.49208,125.4782
22.81064,29.16632
21.87514,590.2587
20.81917,397.3235
20.29899,348.3193
20.11021,75.96521
19.45411,47.19868
18.41097,138.3034
17.28821,17.90414
16.84149,45.26609
16.82816,295.9862
22.68538,382.2133
21.54677,15.1892
20.81051,53.22306
20.27392,233.9758
19.96931,301.3582
19.62407,160.4765
19.15579,52.43123
19.89109,355.5203
21.69274,234.7164
23.33872,548.4521
24.43879,31.35362
25.29486,15.48554
15.25845,716.0886
16.95465,377.6528
17.17107,279.3406
17.13423,57.74888
16.89347,53.87541
16.44817,243.8916
15.87586,51.27189
15.73743,143.3141
16.1702,153.0691
16.8151,34.67587
17.41504,92.04872
17.92527,61.99759
18.3857,343.5878
18.94671,109.187
19.86424,167.2906
20.26857,47.89393
19.62217,55.98293
18.90764,531.3006
18.41967,202.3624
18.07157,210.4173
17.94331,224.2193
18.23208,24.47842
19.05805,8.650752
20.52884,96.36698
22.69847,18.88297
25.14525,286.5237
27.54854,0.1800876
36.47738,30.17212
37.47158,126.8391
38.69477,424.0159
40.69146,632.9214
41.79609,42.65486
41.77935,35.34005
42.39322,448.5281
42.21515,283.6269
40.20316,45.8053
37.60215,10.16773
35.5466,0.2560606
61.37112,666.748
58.49488,36.18813
23.33479,601.0027
22.84953,48.71025
21.90838,68.50079
20.83054,172.6645
20.01319,55.47736
18.94546,43.89017
17.89566,15.14506
16.96427,34.85089
16.82246,481.0489
16.91488,550.0668
16.86181,44.58376
23.49032,31.44815
22.52084,132.8868
21.90685,23.55664
21.42359,43.30921
20.93957,637.8432
20.44111,56.1153
19.90306,576.6762
20.1693,84.8993
21.69484,70.13698
23.38853,222.2357
24.78675,252.4418
26.00838,78.2401
16.34963,16.29607
17.21853,155.5695
17.69472,57.1986
17.64455,19.34299
17.35507,458.1866
17.27297,164.7873
17.03403,43.34491
16.97907,106.1471
17.32279,25.65147
17.82978,496.5917
18.30133,291.3138
18.77767,607.0557
19.27359,156.4119
20.07189,32.40088
21.75454,281.6802
22.70761,82.71596
22.07866,60.57864
20.97378,349.0074
20.06205,100.1063
19.31892,22.4784
19.0398,189.4557
19.63884,272.5665
21.42512,535.764
24.15852,387.6912
27.11773,70.58411
29.9219,562.3184
33.81294,52.9312
35.57943,355.5658
36.55952,420.0015
37.59019,300.2696
38.90704,18.53868
40.15891,121.6322
40.21247,35.30498
40.69735,64.39557
40.35942,330.5978
38.52135,3.025988
36.01914,97.61153
34.01954,161.6703
34.17853,289.9005
63.83673,14.83867
58.95417,15.03656
55.82589,415.9291
53.20384,30.66422
52.65888,11.39178
23.89298,231.6457
23.94955,28.53721
23.90262,54.54331
23.12006,633.325
19.35274,109.6005
17.95196,63.78989
16.9072,67.6085
16.41759,0.5981499
16.66317,37.83738
16.9348,6.669343
16.99647,234.7352
17.056,34.04698
23.73743,30.65777
22.68029,19.82311
22.09253,3.473552
21.59174,33.14706
21.02192,154.5806
20.5371,443.0738
19.98806,32.02835
20.04355,155.6755
21.12862,34.73463
22.74526,650.9735
24.29277,0.8145577
25.79523,120.6417
15.38615,141.0944
16.17833,235.5588
17.46619,428.0357
18.33174,196.0736
18.30909,115.8989
18.23855,239.1306
18.28281,188.0002
18.24456,50.2425
18.32752,1.014111
18.54022,224.3569
18.85158,131.3582
19.14541,44.54004
19.44328,37.96362
19.91924,477.5197
20.97222,507.9265
23.24389,60.14537
25.15464,456.2241
24.98855,32.50658
23.68377,9.643749
22.18911,143.8267
20.9038,321.3778
20.47136,0.7771974
21.74817,36.14145
25.04941,360.0765
28.61171,264.2668
31.48347,395.2852
33.91335,410.8489
30.97057,429.9196
33.04657,187.6852
35.30196,19.61041
36.95155,77.07206
37.76472,675.0602
38.31895,228.8867
38.59488,28.37393
38.56828,270.9463
39.32389,16.72215
39.3397,174.3225
37.49119,38.8983
35.1805,29.73436
33.40779,702.9999
33.37556,192.0789
60.86629,28.18501
55.85379,72.81067
53.95947,145.4687
53.6367,33.02967
52.4752,574.2253
51.55173,95.76644
51.16723,11.11365
24.20582,141.5675
24.41701,14.35533
24.4976,170.615
23.81604,139.7103
21.78571,51.01061
19.13643,146.9997
17.73657,93.63956
16.97753,71.17813
16.78493,18.02497
17.23643,196.13
17.60506,80.35617
17.62187,179.0798
17.61806,286.0934
23.34914,130.9581
22.45938,34.1968
21.88544,20.73612
21.39266,19.66967
20.88367,55.97932
20.57086,518.8707
20.18107,758.9206
19.95498,202.5802
20.67204,50.93525
22.06072,177.1413
23.67785,178.4291
15.66239,244.6846
15.5985,286.7973
16.08914,20.26078
17.41579,77.52934
18.55141,87.24851
18.95354,53.75716
19.11144,643.4546
19.13087,46.65117
19.3258,164.6707
19.62609,152.8954
19.76927,225.2166
19.95112,40.44266
20.0734,246.2021
20.09834,197.0429
20.38853,575.9178
21.61273,115.532
24.11812,46.45995
26.68764,117.3006
27.76075,64.38607
27.22467,253.7116
25.58217,129.7688
23.90645,66.71263
23.32644,37.91246
25.34378,77.37351
28.93226,8.315439
32.33083,324.433
34.38533,19.34204
35.71433,544.5112
36.79995,111.0538
30.92509,558.9915
32.38214,174.6446
34.53181,328.3154
36.76547,235.4323
38.03149,502.0689
38.00628,57.02164
37.50856,259.8825
37.12413,10.71675
38.34124,27.45458
38.48001,503.1831
36.73803,26.3751
34.84369,206.2685
33.39484,71.79092
33.11059,505.0168
57.64141,102.3745
53.51777,762.9528
51.00013,73.31954
52.40351,1.226071
52.30437,215.3487
51.10557,67.7326
49.95726,145.8499
49.17951,30.71297
24.19396,582.1646
24.6157,0.4580271
24.82006,83.97673
24.45641,136.0263
22.92187,154.126
20.43102,33.09303
19.12665,41.60662
18.27695,504.3861
18.0979,192.5527
18.29173,35.5883
18.33626,64.81048
18.23017,629.8567
18.1051,350.9247
22.27053,325.6895
21.59099,46.05658
21.11804,437.4063
20.80956,28.2836
20.58977,160.2827
20.3486,121.6086
20.08791,544.9149
20.44806,291.9706
21.76715,150.4222
16.58397,174.3111
16.46486,43.56503
16.18429,66.507
16.12554,194.2081
16.93631,306.8077
18.16604,23.36582
19.01677,333.5614
19.40994,1.202684
19.61285,434.742
19.93664,47.10702
20.46619,173.0286
20.9052,26.88249
21.16004,369.2336
21.21543,43.74588
21.18866,839.0314
21.28879,16.32092
22.25909,462.2618
24.6145,40.96511
27.706,23.0291
30.61454,39.75003
31.51846,359.6757
30.08392,34.45073
28.20293,31.56013
27.55073,334.1998
29.40799,208.0869
32.00633,11.22255
34.39286,18.49193
35.35943,1063.211
35.34626,215.527
35.78704,594.7228
31.62667,26.22962
30.89195,260.3691
31.00343,153.4555
31.71257,283.9126
33.41096,317.3991
35.61612,14.49375
37.34894,185.3391
37.48453,130.7753
36.1721,186.1964
35.77258,309.8116
37.25604,233.7455
37.66733,19.93299
36.29871,162.7786
34.83797,648.5957
33.71054,14.28705
33.34875,248.4018
51.89374,516.7191
49.88065,169.8153
51.07976,383.1102
51.07324,378.1273
49.9831,262.2016
48.60791,61.20908
24.14126,57.64113
23.79375,402.6494
23.91897,24.43921
23.98557,333.8474
23.20079,162.0736
21.72451,44.13582
20.53362,4.762535
19.75642,48.8653
19.36113,570.2723
19.00248,450.2275
18.68783,147.0138
18.44657,0.5999928
18.27924,59.95534
22.213,55.50271
21.37545,266.2847
20.90141,73.59304
20.6744,104.6626
20.55355,63.31652
20.41814,42.48993
20.26406,23.56697
20.40676,541.6401
21.54974,633.3875
16.51155,326.8336
16.8993,283.2632
16.79123,43.58869
16.3234,593.6834
16.08829,97.13884
16.748,37.21978
17.8143,226.7162
18.71431,29.54049
19.30821,326.3747
19.5648,170.5446
19.93481,37.09776
20.63611,252.2623
21.41777,58.78034
22.01239,36.66142
22.41071,2.591052
22.62883,338.877
23.00722,198.1081
24.06297,46.82724
26.06607,147.2986
28.75624,657.6528
32.32403,168.3607
33.94913,44.05674
33.13195,380.7017
31.69693,125.8741
31.19604,59.82115
32.61678,324.4542
34.03459,11.01033
35.06667,52.46155
35.07501,14.89627
34.33226,5.318582
34.57677,274.0958
30.72695,98.155
29.89016,45.2696
30.98141,38.78175
31.07388,255.6963
31.30479,52.20729
32.24534,430.9742
34.0038,46.21893
35.68178,20.67476
36.11253,390.6216
34.47079,388.0347
34.22974,235.6797
36.81227,168.4512
37.91246,23.54994
36.768,22.1147
35.4505,122.7221
34.62847,39.62952
34.17896,179.2225
50.6306,403.8146
49.90423,156.799
50.35113,50.70163
49.84692,459.3304
48.61228,31.3798
47.48085,696.0349
26.47211,34.56191
24.12189,224.0872
22.53409,32.8768
22.04148,40.26336
22.0558,141.5267
22.07695,39.18107
21.93684,26.16698
21.75428,38.46305
21.37555,251.6161
20.53513,543.5914
19.70032,24.9808
19.0108,240.3951
18.52765,58.91859
18.32159,316.5793
21.35809,246.1169
20.82911,316.5174
20.59845,16.64046
20.52056,682.754
20.47474,29.73151
20.43885,19.24693
20.67864,223.2705
17.57889,18.45765
16.94071,321.1406
16.10526,30.37029
16.02895,367.2547
16.44738,13.47651
16.64057,45.36633
16.4517,26.92426
16.04882,37.10401
16.18596,33.19191
17.04431,1.024252
17.91564,201.9276
18.44662,217.5368
18.93342,404.9059
19.23348,594.3093
19.61539,118.2491
20.30078,212.8028
21.13448,54.32645
21.98059,301.2013
22.62091,203.595
23.41094,31.69273
24.6256,43.89336
26.08427,28.86047
27.8155,456.5353
29.74634,702.8262
33.05568,39.69068
34.98211,243.6577
34.76699,224.1951
33.5597,96.26805
32.81041,37.10392
33.78965,44.33672
34.64474,30.54545
34.94582,324.3504
34.42101,211.8337
33.49493,394.2292
34.03344,95.66825
35.30299,410.8447
34.613,33.26332
32.52044,151.709
31.1639,178.7094
29.77549,48.61069
30.45837,245.7507
29.18796,43.90442
30.27559,324.9942
30.54529,474.4344
30.59772,107.3406
30.74222,66.87502
31.4407,33.009
32.96906,303.1645
34.50621,33.46415
34.90617,398.8736
33.90565,302.983
34.32961,224.1662
37.81366,16.34178
39.53961,285.2648
38.37101,131.7388
37.01079,98.68443
36.13229,433.6106
47.67861,81.58377
25.62374,212.1152
23.19313,176.905
21.12994,44.90325
19.88206,399.737
19.56317,145.7524
20.05204,50.71949
21.08035,14.40092
22.00919,67.58237
22.43342,132.9758
21.74441,55.22558
20.66869,676.529
19.81735,116.5922
19.06883,38.90747
18.69208,180.1106
17.57958,405.4734
17.83167,7.147952
17.76353,248.0159
17.19546,228.8002
16.54128,270.2737
16.52513,17.2811
16.68371,317.2177
16.53719,342.0575
16.09307,47.78138
15.80372,684.113
16.13017,175.7088
17.08352,33.71413
17.89913,464.1088
18.5294,201.2045
19.17184,439.8224
19.43113,679.1506
19.36555,243.287
19.53745,235.4351
20.06825,169.4462
20.93587,226.0765
21.83049,203.0022
23.03598,4.514269
24.83723,75.52446
26.3933,506.6103
27.40197,182.8776
29.18006,442.9756
33.18998,73.15627
35.73429,487.2747
35.62953,148.7257
34.15749,75.6869
33.2195,141.798
34.06466,576.6675
34.91182,261.5915
35.01083,90.83838
34.1689,233.7207
33.09469,20.02557
33.57404,258.3568
34.77555,387.4422
35.14802,264.2718
33.90986,572.5499
31.93522,189.1141
30.98591,460.7747
30.10225,62.92655
29.25373,273.8004
30.14893,68.22034
30.26567,200.1473
29.39804,441.4909
28.74051,13.6267
29.56345,146.9043
29.76068,45.67257
29.8267,607.0135
30.04817,35.73663
30.89633,39.73714
32.40846,151.3183
33.75574,19.19799
34.17924,96.94568
34.494,39.33956
36.69091,54.42744
40.96349,22.57612
42.85049,404.7354
41.2914,222.541
39.21173,172.8228
37.94544,346.229
48.89732,53.92561
48.4031,73.47027
48.30349,537.0814
47.81293,133.101
23.54147,40.36563
21.53625,308.2103
19.8864,230.0115
18.60425,350.5331
18.01396,238.0116
18.71377,36.47343
20.0663,26.64007
21.34434,29.40821
22.37236,423.1798
22.56097,489.497
21.99678,92.43926
21.20553,8.391695
20.45676,41.76683
18.51735,283.9008
16.82175,12.91801
16.94396,85.73402
16.96667,58.65404
16.47926,157.9707
15.7442,153.2549
15.45271,422.6978
15.92237,44.62774
16.90012,103.3228
17.89384,20.48045
18.83038,30.713
19.6823,273.0526
20.20998,50.53334
20.08744,15.52173
19.47249,64.44159
19.42468,430.8345
20.03431,18.66326
20.91636,231.3707
22.27485,192.9752
23.81348,87.30297
24.69952,188.0009
25.00783,128.3002
28.20511,47.62817
33.9561,22.67125
36.68185,1.525853
36.19508,226.7089
34.83354,57.8261
34.13079,334.6839
34.50804,53.1362
35.4995,1.03885
35.56546,28.73425
34.58831,16.43032
33.07291,705.0931
33.1736,493.2346
34.09043,462.279
34.01632,9.906036
32.3717,29.6736
30.4872,227.4447
29.99821,108.5107
29.51564,61.67924
29.27546,137.1637
28.98698,290.5437
28.31259,202.8624
29.6761,239.8733
29.58669,28.77597
28.99323,238.7314
28.31012,816.8271
27.80111,183.2721
27.6975,176.9176
28.0573,40.40158
28.42396,9.867341
28.82123,567.0813
29.21894,486.9509
29.4374,14.59987
29.65724,175.8428
30.56842,26.55164
31.97187,17.56394
33.1528,356.1096
34.49027,121.8022
35.51533,121.2929
39.04136,45.08148
44.07832,14.71517
46.73014,55.69699
45.29553,154.0567
42.39402,229.3159
40.3143,7.364659
49.00298,44.27077
48.74351,26.43296
48.33953,281.8117
21.68067,38.83314
20.19529,45.11647
18.98476,664.7995
18.08747,19.52215
17.87479,441.2052
18.66104,18.14092
19.78836,380.3877
20.87164,40.78176
21.68706,162.6415
22.42207,434.2787
22.97621,81.76138
23.04418,343.2944
22.67848,227.85
20.57758,116.8718
19.27369,191.5708
16.96338,154.3006
17.13685,55.94987
16.91873,198.9597
16.11065,304.8433
15.37993,273.5347
15.47326,40.4547
16.01772,396.5614
16.88036,320.6526
17.9312,63.92185
19.08149,178.8084
20.14422,4.223723
20.92268,212.7058
20.85317,219.6347
20.11307,329.5862
20.00841,0.8792674
20.66098,20.48087
21.24491,418.8226
22.14442,187.9873
23.29635,399.4058
24.27421,142.3322
25.33838,225.1837
28.53632,228.2756
33.96858,266.153
36.5125,58.7851
36.2414,520.9771
35.12638,21.98382
34.59412,546.0822
34.86493,283.2361
35.93503,346.7778
36.18525,219.9577
35.4554,379.0705
33.91249,1.03758
33.69205,172.0636
33.63712,221.2995
32.6506,194.2317
30.316,385.7445
28.50442,117.4512
28.32294,333.6889
28.22462,448.0211
28.08738,24.4643
27.58701,11.46729
26.78127,400.0673
28.872,34.744
28.35646,42.79319
27.66977,153.5191
27.07778,430.6063
27.05965,32.34288
27.53343,192.4481
27.93789,38.05503
28.56092,276.7637
29.21867,283.5569
29.58685,46.85696
29.86115,217.2578
30.53724,625.6598
31.45952,137.2146
32.90778,43.17028
34.77866,138.238
36.40333,21.75209
40.47218,61.1113
45.68871,454.5993
49.00084,610.7342
49.05486,33.11026
46.73547,80.50464
20.6973,409.9543
19.54573,437.4319
18.80421,440.4924
18.40562,86.35094
18.35496,101.8219
19.17686,14.60121
20.13344,677.9612
20.67066,46.17282
20.83851,53.15418
21.51168,699.2227
23.22646,716.723
24.813,19.50997
21.02494,70.15926
19.82626,115.7243
18.93599,157.9381
17.36108,39.71153
17.33136,318.7689
16.76833,104.5202
15.96301,282.9226
15.61825,18.06635
15.88154,74.57584
16.3827,29.67722
17.04159,134.9716
17.97162,289.1032
20.40326,185.3603
21.38585,273.6021
21.51023,78.39811
20.99558,77.59982
20.96586,784.6783
21.62756,523.3939
22.08894,43.51723
22.74984,154.3208
23.97819,633.9708
25.25204,21.75379
26.44476,379.6701
28.5406,607.8727
32.7625,14.34658
35.43466,525.6942
35.61871,22.40853
34.91799,22.35419
34.36002,8.215571
34.73079,243.287
35.6239,72.72316
36.39513,9.330841
36.4238,150.4691
35.46264,74.56302
35.02214,99.81316
34.0444,383.8745
31.78112,200.6251
28.43935,224.7056
26.37284,249.6348
26.16329,52.56549
26.25039,528.2894
26.1718,283.6426
25.41184,292.9668
24.56421,114.4864
28.48448,233.7701
28.44924,227.3145
28.22078,764.5569
27.59945,185.3016
27.01443,61.75916
27.0358,44.68992
27.46498,190.53
27.92202,6.900425
28.65334,160.0394
29.31981,30.84509
29.85559,37.88842
30.2627,640.7939
30.66564,192.8239
31.2642,465.1727
32.99086,0.7658411
35.1251,95.30016
37.38809,47.19673
41.18188,245.7501
46.50583,18.85389
50.50163,684.9601
52.145,16.95604
51.18472,654.0558
50.7609,25.22705
21.75903,53.02336
20.39708,189.7478
19.50229,77.07277
19.15359,46.25275
18.8646,34.48301
18.81329,131.4829
19.52451,22.06128
20.58729,45.28005
21.01925,5.046771
20.69282,193.0182
20.72677,45.28029
22.74899,4.333796
22.47013,661.9636
21.50045,146.0448
20.41135,355.1839
19.42052,36.20938
18.268,40.90288
17.52596,517.0528
17.68284,162.5726
18.03029,658.8908
17.67486,247.8214
16.97645,537.6354
16.39407,395.7793
16.07583,23.09435
16.19527,68.79122
16.63953,30.33554
17.09715,182.4638
17.84831,268.9376
21.60017,26.56525
21.94086,72.42373
21.61924,60.95741
21.67963,125.9362
22.33822,421.8092
22.87235,30.16237
23.62783,18.93631
24.76872,231.6865
25.97923,233.6552
26.91606,63.23552
28.0287,187.4687
31.11079,35.10811
34.20326,141.2818
34.94244,87.69929
34.6089,133.7783
33.99627,8.928699
34.27076,272.2767
35.21675,165.2343
36.55278,101.4412
37.13354,171.8902
36.90862,388.8423
36.53062,760.1168
35.16169,153.7706
31.76253,173.6568
27.39103,480.8545
24.97785,609.2787
24.3825,211.1818
24.54805,225.7419
24.47444,202.1779
23.92793,53.03434
23.55225,348.6623
35.11944,20.90488
37.66255,453.2219
39.15686,333.125
39.86831,1.467208
35.84662,154.623
36.0561,90.59184
35.60183,259.723
34.49521,43.08619
29.74409,50.76756
29.29811,750.5756
29.06648,50.74623
28.81995,47.67112
28.23998,40.72203
27.61248,182.197
27.61944,453.8737
28.18429,439.9506
28.74268,427.5288
29.2384,317.5778
29.69834,150.4715
30.59828,297.3864
30.95799,41.30415
31.60121,218.3833
33.1,413.9443
35.42823,425.569
37.98749,423.679
41.7769,444.3464
47.28804,690.6368
52.31434,4.684954
21.73927,474.6319
20.4614,486.8541
19.80873,139.5739
19.57218,45.7855
19.30557,602.636
19.18635,38.87946
19.66968,37.36504
20.92998,102.2008
21.89364,47.15201
21.85608,168.328
21.38146,55.25177
22.95067,608.2908
22.79817,28.90042
22.21661,39.12788
21.34505,227.6819
20.31546,52.65014
19.08361,661.8336
18.20783,804.1259
18.29929,74.09325
18.32754,26.08353
17.8196,364.4637
17.29765,90.10827
16.84798,168.478
16.24521,23.08512
16.14118,147.3017
16.62777,265.0216
17.25302,66.38691
18.0033,322.5708
22.96409,323.8134
22.56656,41.89529
22.22627,653.9523
22.56814,60.31429
23.36448,84.37344
24.24986,106.4348
25.20585,179.9698
26.11729,230.8192
26.76531,21.80303
27.20382,25.71649
29.38555,54.97748
32.7711,162.2765
34.34416,25.48206
34.33006,742.8828
34.01284,58.07188
34.15697,225.0091
35.26917,216.2679
36.70533,535.4607
37.69293,417.0318
38.0766,81.32464
38.15629,614.3711
36.74868,171.8295
33.08958,682.2358
28.42612,47.95658
26.24685,244.013
25.42421,383.398
24.58528,14.73685
24.11334,463.7384
24.03183,75.0788
31.56696,2.454502
33.25005,171.7976
35.83027,176.2995
38.02982,50.67363
39.15081,85.61798
38.59326,38.39602
37.44887,18.55565
36.69529,28.585
35.97803,344.2191
35.48107,50.1747
35.69644,337.6672
35.62798,284.5995
34.76577,32.91195
33.60382,43.19932
32.78799,207.0768
32.48915,138.5336
31.25301,14.58528
31.53307,88.58657
31.32022,27.76671
30.38845,162.5157
29.79587,40.83762
29.82034,27.18491
29.68929,130.0462
29.08139,163.6029
28.70462,693.1333
29.125,53.83612
29.68285,340.2012
30.00995,369.1204
31.31814,68.78629
32.17884,18.91831
33.72702,26.05155
35.88412,635.8779
38.49236,422.1522
20.78,377.8222
20.28598,34.54913
20.15223,24.55907
19.88278,17.27168
19.55637,290.8225
19.89634,262.6085
21.40632,36.87757
23.05659,250.2287
23.99566,363.9477
24.45627,260.083
23.82822,32.84809
23.23657,52.09646
22.4159,61.00017
21.43175,41.4185
20.09242,37.56636
18.7389,216.1187
18.341,270.9544
18.13035,156.4263
17.7328,22.15102
17.5229,139.4435
17.00537,35.24722
16.08127,2.020547
16.61199,136.6077
17.79111,53.49427
18.8493,353.8845
25.1848,584.2397
23.72217,52.28814
22.79932,262.675
23.18452,238.2795
24.20899,208.816
25.13194,8.914813
25.90933,21.51993
26.41794,62.843
26.50254,193.6885
28.01013,435.3295
31.59031,161.7561
34.03197,14.33468
34.41776,472.4173
34.48886,394.5793
34.81765,69.86264
35.84495,6.739248
36.81362,373.7968
38.08811,405.7632
39.52888,234.1181
40.44756,38.9112
39.21436,46.12873
35.41219,50.69019
30.84986,232.7576
29.03516,525.066
28.28662,255.8786
27.0719,31.3737
25.7507,352.0839
32.49362,218.2852
31.72742,251.8274
30.83124,0.2151396
30.5123,283.1047
31.71436,78.53372
34.22001,123.358
36.90218,35.5582
38.23692,378.0613
37.84075,16.60127
36.80124,386.0856
36.03215,55.82122
35.57838,75.99834
35.69604,30.89679
36.00017,17.48896
35.63245,15.91743
34.42975,144.5705
33.17851,72.88837
32.68502,648.5957
32.56179,180.0036
33.09487,25.77913
33.50705,69.80826
33.31698,497.2455
33.00235,42.79116
32.81885,7.882223
32.94443,146.6477
32.60843,231.1255
31.9251,296.3903
31.77116,148.2645
30.97353,209.5324
29.98873,250.4881
29.95,104.2454
30.53569,355.1406
31.00592,68.15033
30.89441,114.2522
20.95625,20.7175
20.90009,250.6838
20.56145,293.1667
20.03599,186.5604
20.35586,382.9008
21.96778,248.233
24.22274,4.240465
25.33774,60.00961
24.92576,76.09039
24.37313,304.0881
