MLD,activity
1567,0.26102035228621
1521,0.229680972274972
1486,0.229267368021988
1558,0.235140674492268
1697,0.192696264714061
1858,0.235688355208042
1833,0.209702951857715
1989,0.211792905081496
2127,0.196837051680316
2184,0.163434644788365
1937,0.149530021101093
1880,0.164287074052922
1831,0.140870507495033
1859,0.17107119345434
2089,0.0916289592760181
2026,0.0642392227148382
2076,0.1074231678487
1979,0.10021401321299
2057,0.0881168648749883
2171,0.0773831775700935
2087,0.0695071482317532
2137,0.10850847143783
2066,0.131881484250865
2044,0.099236641221374
2060,0.128335804299481
2075,0.108717572646439
2092,0.0682392586352148
2162,0.0757817635458728
2277,0.0611916264090177
2028,0.0863153940077017
1854,0.145480631276901
1790,0.13965844402277
1568,0.162534698956638
1598,0.179035070722728
1610,0.196001903855307
1641,0.216399149100754
1711,0.180154687794756
1848,0.185723854176634
1955,0.176216941356842
1732,0.13712563571294
1642,0.184698608964451
1528,0.215497521921464
1785,0.199770926792021
1778,0.168934343895535
1850,0.215632436390262
2029,0.22202716437217
2026,0.124965491856078
1840,0.143747005270724
1829,0.0956883509833586
1926,0.0992250992250992
1936,0.1060663507109
1978,0.104279858926699
2015,0.0861145059697283
2121,0.0875035744924221
2103,0.0921845574387947
2006,0.0864012021036814
2029,0.104250430786904
2087,0.0935951200914983
2043,0.132639290534027
2071,0.134908536585366
2021,0.123442591527698
1837,0.167308233968641
1868,0.145394313057882
1854,0.200967418088893
1679,0.156047416188183
1833,0.143171806167401
1792,0.152965946539729
1718,0.144470759701221
1633,0.13781667434362
1658,0.208417570299577
1527,0.197402831634954
1495,0.166110183639399
1701,0.147603833865815
1591,0.182477729819083
1599,0.165731861769495
1557,0.14793598836152
1425,0.149096247362143
1517,0.141124178164645
1823,0.10510483135825
1853,0.152707984366276
1883,0.115730741540677
1820,0.118342102833933
1918,0.0912196473086511
2053,0.0826612903225806
2025,0.0733597859186122
2009,0.0198608822991031
2008,0.0358798442425366
1978,0.0495298389349223
1991,0.0516087037381439
2109,0.0527772651780771
2147,0.0549831312118173
2214,0.0730106644790812
2272,0.051753986332574
2325,0.0589736578251755
2319,0.0571119718944239
2297,0.0396883593033914
2268,0.0668564606483607
2275,0.0430344827586207
2201,0.0762727439808859
2217,0.077999815820978
2242,0.0626944902068461
2223,0.0626293530099883
2303,0.0413669064748201
2334,0.0389926888708367
2338,0.0753864232125102
2206,0.0474732006125574
2112,0.0510875525498081
2049,0.0721197735986854
1974,0.0977891936519585
1790,0.119593798168465
1665,0.149429418635996
1653,0.148405744738506
1614,0.136499068901304
1589,0.182549844521675
1739,0.137741046831956
1588,0.163852578068264
1396,0.175724968083166
1690,0.166411526339487
1985,0.123970601257416
2049,0.180819450697884
2139,0.122960425493554
2068,0.178140205442422
2064,0.153761969904241
2054,0.147917793401839
2107,0.17841350058659
2225,0.129800375973503
2189,0.0575972683978794
2150,0.101238556812062
2023,0.0984999096331104
2117,0.0816002819880155
2080,0.149977628635347
2001,0.100528169014085
1921,0.155057167985928
1868,0.185920737654047
1945,0.183724681842624
2005,0.180852978225661
2150,0.146419951729686
2328,0.0908844275637547
2352,0.124485043883217
2350,0.117578683834049
2260,0.127625772285966
2136,0.100026626431171
2091,0.134151971193796
2197,0.100814479638009
2253,0.0931170378517093
2204,0.0982379256824614
2131,0.103426453304403
2164,0.153617535060834
2060,0.117450288050548
1952,0.0959954014178961
1917,0.149616122840691
1924,0.120581340834505
1670,0.1709538114908
1647,0.181988919147338
1710,0.164098330581545
1678,0.172145733820362
1697,0.144541685859051
1858,0.109530450953045
1710,0.0922405166924406
1577,0.116960148285449
1745,0.137355464378963
1839,0.155211860528965
1775,0.125945705384958
1821,0.173599205991158
1747,0.145686120561808
1843,0.104079264482728
1778,0.197105382180009
1749,0.191152523973222
1798,0.14872393961179
1873,0.122846988061606
1850,0.135140067524409
1976,0.121404591234915
1966,0.15515350877193
2218,0.144952312398776
2155,0.151698045221151
2290,0.0827461607949413
2126,0.106687749976746
2014,0.107159184419859
2110,0.151122705674089
2026,0.100256128796195
1982,0.131464921176362
1821,0.118805590851334
1578,0.235870660437849
1359,0.241452205882353
1593,0.239016638624042
1544,0.239836643772044
1687,0.202371255317223
1626,0.223635207557453
1588,0.257334682240412
1595,0.210888725670217
1568,0.133277762341391
1755,0.141981520446437
1725,0.132035234121465
1819,0.155672328047293
1898,0.141453109212823
1891,0.0762688614540466
1959,0.0534282367780881
2050,0.0556490917146655
2131,0.0260388799714642
2178,0.0397899234466797
2218,0.0309323906319046
2218,0.0897596843615495
2213,0.0770306898662237
2197,0.0698159397950857
2201,0.110207852193995
2231,0.0926289487774407
2320,0.0772650484573664
2224,0.087423862414905
2109,0.074003966107806
2159,0.085487259110421
2244,0.027355623100304
2305,0.0677025527192009
2335,0.0893350524958556
2228,0.109332363107149
2115,0.13609576427256
2057,0.119286411644626
2064,0.173006916636331
1638,0.138052936910805
1545,0.158528553956158
1470,0.209604153147307
1684,0.278635255889521
1787,0.285624663918265
1666,0.312420091324201
1617,0.205800234170945
1649,0.313124108416548
1976,0.220957716886982
2280,0.172996925302948
2293,0.0981795127252966
2495,0.131015801354402
2350,0.175165503667919
2252,0.129100904415677
2448,0.124212736179146
2427,0.130129685556937
2542,0.0909172500448752
2512,0.0905951840072694
2665,0.0703347578347578
2647,0.0777108974934867
