MLD,activity
1152,0.187294427215487
1124,0.169734904270987
1171,0.129820648638602
1241,0.0957642725598527
1281,0.109099662975445
1137,0.143759571209801
1103,0.16676267281106
1072,0.131280076997113
1085,0.132001529344294
1063,0.224020687673594
870,0.288730411935817
914,0.254278273809524
838,0.214474429137573
932,0.2271905622681
1029,0.187983399358612
1046,0.159402477072894
934,0.146828844483058
975,0.197224880382775
1071,0.132584055624345
1026,0.18532164907389
1035,0.172917868820927
994,0.125755287009063
1086,0.156829360575104
1103,0.144369219033089
1038,0.168782458165032
971,0.142954126660848
998,0.139104873885833
1098,0.144027433796914
1066,0.153316350599113
1091,0.201852382316433
1043,0.15303628501598
998,0.139067680905013
1135,0.141387419165197
1205,0.143585719890153
940,0.154335873444584
1014,0.15001445225937
979,0.155207624234173
908,0.120462361482614
950,0.0597953628085985
990,0.0588630689456501
999,0.0678237902084709
1011,0.109449875407322
978,0.124847346171912
975,0.144955178333015
921,0.190485325148667
924,0.144195103857567
984,0.183616346333271
963,0.110579576816927
874,0.154619970193741
905,0.173621601208459
911,0.186052921719956
934,0.14572633895818
921,0.202387720295623
1040,0.142804188675748
1099,0.155988857938719
1005,0.113688247648617
1040,0.124266964535046
985,0.133433283358321
1091,0.0871476349737219
1172,0.0781353840311402
1196,0.0850744870233299
1071,0.115297663903542
1027,0.123548448505616
1009,0.100583364697027
1065,0.103131445715357
1107,0.137094499294781
1097,0.143046860178334
1112,0.120101019549153
1078,0.13100804189265
1056,0.132384014699127
1078,0.105668429353372
1086,0.104092692954588
1091,0.134442782348542
1049,0.142883583194522
1059,0.140286414169964
994,0.129613895969036
916,0.127663568947714
969,0.156825696740671
1043,0.106514994829369
1031,0.177669264719692
949,0.200056888214658
968,0.244344316155074
919,0.259118541033435
996,0.245155692663646
975,0.235450488939523
932,0.175496068888057
967,0.140157480314961
1014,0.127892926851938
939,0.126728547073309
927,0.179803884593626
985,0.135707591377694
982,0.0878570077548704
946,0.121930406750735
1062,0.106287003101212
1149,0.061216766013814
1196,0.0164721385542169
1187,0.051751817924261
1222,0.0348715009076144
1220,0.0499619337647507
1216,0.0956439393939394
1219,0.0677524429967427
1228,0.0418682545589877
1152,0.0464919695688926
1149,0.0303088067098742
1160,0.0205796280562636
1202,0.0493083654841442
1198,0.0278244631185808
1168,0.0771746239372139
1163,0.0741711931073235
1133,0.043644146659222
1086,0.0977950959893556
1126,0.107612037640921
1121,0.165560437505843
1120,0.191848077813803
1060,0.26098696461825
1080,0.294679031241559
940,0.380420976229359
643,0.407607204900795
695,0.430534351145038
560,0.413194444444444
593,0.417006676557863
664,0.424630816383394
763,0.374571402094338
769,0.253413841151881
808,0.245046728971963
768,0.23382800608828
777,0.155799138092561
716,0.228080396154967
858,0.166666666666667
909,0.118668184405236
919,0.137146136189748
962,0.0759996127408268
930,0.0670987418985894
1097,0.0667859834212509
1047,0.0784829140067593
1078,0.0647649135848355
1128,0.0777641625035347
1131,0.0382278717637162
1124,0.0260107435679955
1096,0.0208036477628954
1131,0.0324601366742597
1158,0.0347248576850095
1161,0.0164581961816985
1157,0.0292573143285821
1146,0.0512195121951219
1123,0.043192140142738
1095,0.0353883404730862
1093,0.0275836009824296
1020,0.0444465150950429
1018,0.0560408921933086
1044,0.102839890555713
900,0.107012792977869
873,0.102082749603063
908,0.174068835454974
884,0.215334572490706
792,0.220139015913664
752,0.29579940784604
600,0.43931840841113
564,0.464113964250068
468,0.478786175892105
511,0.524925317401046
423,0.415460232350313
674,0.401326235173251
751,0.306610278569458
853,0.336188235294118
784,0.300757302560404
770,0.214783565663977
748,0.202026836820869
821,0.202800445103858
962,0.175796057619409
832,0.185085268330282
783,0.191284226764366
880,0.127772511848341
991,0.158655235526443
1034,0.0989471722724308
1054,0.167680533751962
1057,0.0910630666533825
1048,0.0852380477093522
994,0.0827172827172827
946,0.0583276149397118
1004,0.0759406621475587
972,0.0790572792362769
931,0.0712196106123272
916,0.113232456585762
918,0.0966895438029875
969,0.104912490055688
1019,0.0953855373551738
1022,0.0506594724220623
963,0.0609546876576849
1083,0.0914508836826963
1003,0.128758829465187
1024,0.107956817273091
1125,0.140381282495667
1162,0.135747968295375
1187,0.114714953735947
1207,0.100808040993299
1158,0.15740471341286
1221,0.127450024378352
1158,0.0829488658208381
1016,0.153973995502982
885,0.205305764166585
874,0.315267616480555
632,0.358660844250364
780,0.343708357129259
808,0.274320524835989
1107,0.174257790890651
1093,0.225999812681465
1091,0.1937914132704
1113,0.0888828238719068
1117,0.0774263904034896
1175,0.0585019136139967
1153,0.0598714416896235
1115,0.037720561757292
1177,0.0854584915897992
1202,0.0472284812978819
1274,0.048767022451233
1259,0.0223717715532921
1224,0.0568845872899927
1254,0.0444485429730727
1276,0.0270643468655068
1264,0.0373141307397363
1252,0.0739004032636219
1258,0.0718257645968489
1233,0.0711794098237013
1260,0.0721317682695948
1176,0.0615617033330186
1175,0.0830969937606353
1244,0.0676851851851852
1138,0.0719181297530748
1135,0.105737316263632
1152,0.0852043212775951
1172,0.0726752503576538
1177,0.100837209302326
1137,0.126098336137596
1058,0.139157681319694
1008,0.15204623846369
1039,0.196132075471698
991,0.23132691023562
971,0.226275974336876
966,0.235166083088862
1084,0.260017379550063
1031,0.25045546073449
660,0.31592039800995
836,0.329101842130381
733,0.306013986013986
782,0.273128166635391
848,0.30760510155881
826,0.248408248598308
892,0.208381171067738
942,0.204255727020033
940,0.151289073566909
969,0.197805399106623
1022,0.136136321541026
1045,0.0793251304996271
1071,0.116160663775222
1113,0.122789052318004
1041,0.0839004381467326
1146,0.0759864074004153
1097,0.0703550629344355
1147,0.0694523945811868
1171,0.0317102917722113
1116,0.084805993084902
1104,0.0412973788421648
1243,0.0384688449848024
1156,0.0628776435045317
1071,0.0677886863020103
1187,0.0533023255813953
1232,0.0598841554559043
1263,0.0701474316837262
1269,0.077120822622108
1283,0.0724623789897441
1246,0.0629357272466813
1232,0.0301341394294351
1250,0.038468809073724
1246,0.0775788576300085
1239,0.0925662204500142
1234,0.115516257843697
1219,0.0753348214285714
1197,0.105263157894737
1197,0.0964231642694928
1169,0.160091047040971
922,0.182175622542595
936,0.177674849467346
928,0.188296585728905
803,0.237946681792399
827,0.252695167286245
904,0.287222222222222
1032,0.279321275405557
949,0.25
895,0.249075443786982
849,0.219425444596443
731,0.235002296738631
